	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
1032	            All good! Easy website to access, easy payment, good choice of accommodation.        	                3	5	Monday	hostelworld	positive
1033	            I've been using it for a long time. No problems with my bookings and good offers.        	                1	5	Monday	hostelworld	neutral
1034	            There are a lot of hostels to choose from, and the process is very fast and clear.        	                1	5	Monday	hostelworld	neutral
1035	            Booking was easy and quick.  I received multiple messages about my booking before they stay that were helpful.  The property I found through Hostelworld, Somertimeinn was absolutely amazing.  I also recieved follow-up emails.  I very nice service.        	                1	5	Monday	hostelworld	positive
1036	            Hostel world is a vital part of my traveling. It takes so much hustle out of find accommodation. And every other traveler I have met uses it and says the same thing. Keep up the great work!        	                1	5	Monday	hostelworld	positive
1037	            Easy to book with plenty of reviews for reference, most often very accurate        	                1	5	Monday	hostelworld	neutral
1038	            Great choices, even better prices        	                1	5	Monday	hostelworld	positive
1039	            Very good to find a hostel        	                1	4	Monday	hostelworld	neutral
1040	            Really good website and app. The only one I use now to book hostels all over the world.        	                1	5	Monday	hostelworld	neutral
1041	            I use hostel world quite a bit. I find it to be a very good way to find budget accommodation that I can trust.        	                1	4	Monday	hostelworld	positive
1042	            It is a reliable website which gives a good overview of many hostels.        	                3	5	Monday	hostelworld	neutral
1043	            Only site I use when booking hostels. 3 months travelling throughout Europe and hostelworld has helped so much with their maps of locations, directions and scarily accurate users reviews. Have had no issues when arriving at hostels booking through a third party site and payment hasn't been easier. I won't use any other hostel site!        	                1	5	Monday	hostelworld	neutral
1044	            it's a good and smooth website, some countries there is limited options maybe in those place  Hostelworld should put more efforts.also to be different from other hostel websites you're suppose give promotions, secret deals, points, or a percentage off for those who book more than 10 nights a year or so.keep it upcheers        	                1	4	Monday	hostelworld	neutral
1045	            i never face problems when i book through thus web        	                1	4	Monday	hostelworld	neutral
1046	            The good, the bad and the ugly. Hostelworld can help you find whatever you're looking for in a huge range of prices. It's not just hostels either. Their rating system combined with a great community of folks constantly publishing their own reviews keeps Hostelworld's info useful and up to date. Always read people's reviews before you book, you won't regret it.        	                1	5	Monday	hostelworld	positive
1047	            I am very grateful that Hostelword exists, as it is the main way in which I find accommodation while backpacking. The reason for this is the honest reviews from travellers who have shared their experiences, as well as the overall ease of use of the website. I once had to contact the Hostelworld team directly with a request for assistance, which was handled quickly and without any dramas.There are some glitches in the app, I have not always been able to view all my upcoming hostel bookings, and it does not stay logged in sometimes, so I do hope these issues will be addressed.I tend to gravitate more towards the website (on my laptop) rather than the app to actually make bookings and reviews.        	                1	4	Monday	hostelworld	positive
1048	            i love using hostelworld for making my accommodations on my travels.  a problem-free experience through and through, now i'm looking forward to my next trip!        	                1	5	Monday	hostelworld	positive
1049	            I was totally satisfied.        	                1	5	Monday	hostelworld	neutral
1050	            Never had problems/surprises booking with hostelworld.com        	                1	5	Monday	hostelworld	neutral
1051	            Excellent service I will use again in the future        	                1	5	Monday	hostelworld	positive
1052	            HostelWorld is an amazing company! I put my full trust into them to always deliver and recommend me the best accommodations on a budget.        	                3	5	Monday	hostelworld	positive
1053	            I want to thank you the lady that received us when we were in Barcelona at the hostal, Ralu, she was really kind anmd gently with us, she helped us in everything!!!! The room was clean, the bed in good condition, even the bathroom. Only it was a little noise in the roorm behind us the last night, and I dont agreed that there were no fruits in the breakfast. But in general, everything was sure and clean, thank you very mucho!!!        	                1	5	Monday	hostelworld	positive
1054	            Great place and atmosphere        	                1	5	Monday	hostelworld	positive
1055	            Hostelworld allows travelers to be able to confidently choose an affordable place to stay while exploring the world. The set up of the website is easy to use and contains all the information necessary to make an informed choice.        	                1	5	Monday	hostelworld	positive
1056	            We stayed in the flat and it was clean and comfortable.        	                1	5	Monday	hostelworld	positive
1057	            The ad was exactly what they offered. No suprises.Great prices.        	                1	5	Monday	hostelworld	neutral
1058	            A great and reliable website to book the hostels.        	                1	5	Monday	hostelworld	positive
1059	            Smooth and great experience. Recoepts and very accurate hostel description. Will use again.        	                2	5	Monday	hostelworld	positive
1060	            I had a good experience booking my vacation rentals with hostelworld.com Would definitely recommend.        	                1	4	Monday	hostelworld	positive
1061	            Easy to make a reservation        	                4	4	Monday	hostelworld	neutral
1062	            it was very clean, safe and was located between downtown abd the strip.        	                1	5	Monday	hostelworld	positive
1063	            Everything went smoothly, that's important. Thank you.        	                1	4	Monday	hostelworld	positive
1064	            boderline agressive on reviews requests, especially with hostels you've been to already. Consider that a customer who has already rated 5 hostels in a month may participate enough to the community, no need to send 10 reminder emails and a thank you email after. The thank you in the browser is enough. Thinking to send survey emails from hostels world to garbage filter although i love to help the community with the ratings.        	                1	4	Monday	hostelworld	positive
1065	            Honestly, I wouldn't attempt to book a hostel through any other site.  Their reviews are dependable, because they require a stay before reviewing a site - you're hearing from people who actually stayed there.  The booking process is easy, and I've never had a problem with any of the reservations I've made!        	                1	5	Monday	hostelworld	positive
1066	            The app is easy to navigate. I've had no issues and booked several times. The one area that could be improved in my opinion would be an option to pay in full.        	                2	4	Monday	hostelworld	positive
1067	            Dealing with Hostel World is always a seamless process, with no surprises or hidden charges. I've stayed in over 10 countries because of these guys, and have no hesitation recommending them.        	                2	5	Monday	hostelworld	negative
1068	            This website is super easy to use! I always book my hostels with that company and never get disapointed! I particularly enjoy the reviews section as well as the rating of each hostel. This way, I know what to expect! Great website!        	                1	5	Monday	hostelworld	positive
1069	            Easy to use. The youth Hostel I stayed at in Lisbon was excellent.        	                1	5	Monday	hostelworld	positive
1070	            It's easy, straightforward and fast way to book a night in a hostel.        	                1	5	Monday	hostelworld	neutral
1071	            The hostels were safe with a ton of students. If you are in your twenties, I highly recommend using it! The facilities were fairly clean. I never noticed anything weird ;)        	                1	4	Monday	hostelworld	positive
1072	            easy to find hostels and book them, never had a problem        	                3	5	Monday	hostelworld	positive
1073	            It's a good app, good experience... If you travel alone, you will never be alone...        	                1	5	Monday	hostelworld	positive
1074	            Hostelworld is simply the bible for every backpackers!        	                1	5	Monday	hostelworld	neutral
1075	"            Easy for booking hostels around the world.The minus is that hostelworld is hypocrit:- Hostelworld charges a commission (""tax"") from hostels which is way out of proportions.- But on the other hand hostelworld itself evades taxes (""commission"") by settling their headquarters in Ireland.        "	                1	3	Monday	hostelworld	positive
1076	            Nice site. Better than booking, coz i can find more cheaper hostels.        	                1	5	Monday	hostelworld	positive
1077	            I use it every time I travel and I'm satisfied. What I read on the website is exactly what I find in the hostels. I usually want to know about cleaning, location and the athmosphere is really important too.        	                2	5	Monday	hostelworld	positive
1078	            The site it´s clean and provides good informations.        	                1	5	Monday	hostelworld	positive
1079	            This is my go-to site for booking hostels. It allows you to easily search for hostels that have available beds in the city that you are staying in, see what others have said about each hostel, and keep track of your bookings. The UI is intuitive and attractive too. Pretty much every hostel that I've booked through Hostelworld has been a great experience.        	                1	5	Monday	hostelworld	positive
1080	            helpful, fair, with good service and information        	                1	5	Monday	hostelworld	positive
1081	            It's the only website out there        	                1	5	Monday	hostelworld	neutral
1082	            I've used Hostelworld a few times in Europe and Asia and the app and website are useful for finding good accommodation, or at least getting a feel for what is available. I like being able to reserve my bed via their site, rather than if I had to visit the individual web sites of each hostel. The information provided on each hostel, including reviews and images have been reliable/accurate.        	                3	5	Monday	hostelworld	positive
1083	            Used it twice so far to book my stay in a hostel here in Colombia. No problems whatsoever.        	                1	5	Monday	hostelworld	negative
1084	            Very easy to view and select hostels for any part of the world and easily plan your holiday. Payment and managing bookings are seamless.        	                2	5	Monday	hostelworld	positive
1085	            Helpfull personell,  nice and coussy place.        	                2	5	Monday	hostelworld	neutral
1086	            Hostelworld has a clear and good website with detailed information about hostels. I only book through Hostelworld if I cannot book or trace a specific hostel on Booking.com. They do not charge any fee. With hostelworld you have to pay extra to insure a cancellation. Once you cancel according to the cancellation policy of the concerning hostel you only get your deposit back if you book another hostel through hostelworld. Ik find that a bit of a scam. Once I realized that I stopped making reservations through hostelworld. As I find the site of hostelworld  more clear than Booking.com, I used hostelworld to search for hostel and then I booked them through booking.com (no deposit necessary or payment for an cancellation insurance).        	                3	4	Monday	hostelworld	neutral
1087	            I will always go to hostelworld first when booking a hostel. Brilliant service.        	                2	5	Monday	hostelworld	positive
1088	            Totally satisfied and shall choose again.        	                1	4	Monday	hostelworld	neutral
1089	            Hostelworld is great for finding and comparing hostels. Their flexible booking is a nice feature too. But sometimes you can get a better price on other websites or directly with the hostel.        	                1	4	Monday	hostelworld	positive
1090	            I've been using hostelworld for a decade, easy to use, very good descriptions and info of places to stay and there are loads of reviews from other travellers.        	                1	5	Monday	hostelworld	positive
1091	            easy process, accurately describe the advertised hostel        	                1	5	Monday	hostelworld	neutral
1092	            Loads of hostel at the best price, always my first option!        	                1	5	Monday	hostelworld	positive
1093	            Safe, fair &amp; reliable!        	                2	4	Monday	hostelworld	positive
1094	            I honestly can't think of something major to improve on this site. The only recommendation I would have would be to ensure (and quality check) addresses for each hostel are available in the locks language. I had to do some digging for these at times and they were often very necessary! Otherwise this site is impeccable, the format and ui are intuitive and the reviews have been spot on so far. Highly recommended.        	                1	5	Monday	hostelworld	positive
1095	            It's great to have that amount of hostel options available in one app with user based ratings and reviews        	                1	5	Monday	hostelworld	positive
1096	            Have been using this site for years. Never had a problem, everything shown on the web site is correct and all reservations were honored.        	                1	5	Monday	hostelworld	positive
1097	            If you travel a lot and you frequent hostels or would like to then you need this app/website in your life because it's so helpful.        	                2	5	Saturday	hostelworld	positive
1098	            Hostel World is a great place to find and reserve a hostel. I really like the different search filters they offer, and I especially like the map feature to see hostel options and their relative location to areas of the city. This is very helpful for finding a hostel close to the attractions you plan to visit. I like all the information they include about each hostel regarding facilities, pictures, amenities, etc. The booking was easy and they explain how the deposits and charges are broken up and in what currency. Highly Reccommend using Hostel World!        	                1	5	Friday	hostelworld	positive
1099	            This is just the bare necessities. A bed, a shower and small breakfast. Narrow window of time for breakfast. Lots of noise in the night with drunk people jumping off the bridge into the canal. Front desk people nice and helpful. General atmosphere is that this is for young travelers, not a place to spend much time in.        	                2	3	Friday	hostelworld	neutral
1100	            The service is very straight forward and easy to use. No problems whatsoever. No problems with payment either.        	                1	5	Friday	hostelworld	negative
1101	            Excellent hostel, large, well organized kitchen, Beautiful views, beach LONG walk, bring cart or stroller! Close to SF, many places in Marin County. Took ferry from Tiburon to Angel Island!!! Great hiking, biking &amp; a tram tour on Angel Island, views of SF, Bay..        	                1	5	Friday	hostelworld	positive
1102	            I had good experience and I think I find exactly what I read about.        	                2	5	Thursday	hostelworld	neutral
1103	            As above, I didn,t miss anything.        	                1	4	Thursday	hostelworld	neutral
1104	            I have no complaints at all.        	                1	5	Thursday	hostelworld	negative
1105	            Best out there that I have found        	                2	5	Wednesday	hostelworld	positive
1106	            I through hostelworld.com to book hostel for 2 times, I satisfied that the website is easy to use &amp; user friendly...only 1 suggestion, if they can organize from mixed room to female or male room. It will be perfect!        	                1	4	Wednesday	hostelworld	positive
1107	"            I'm studying abroad right now and using your site to book all of my weekend trips. There are a few things I wish would change. Firstly, some sort of rewards program would be great. Especially considering I'll have stayed in probably 20 hostels by the time I leave. Also, when you enter the date into the top of your search, it doesn't stay very long and within a few minutes I have to gag he it again. Additionally, the way you mark ""only two beds left"" for the longest time made me think that all of the other options with no ""only xx beds left"" we're booked. Some other people in my program thought that too but we eventually figured out that meant they were completely open. I wish I could have known that a long time ago because I could have actually stayed where I wanted. Otherwise, good site. Thanks!        "	                1	4	Wednesday	hostelworld	positive
1108	            Truly convenient, easy, affordable and hassle free site to use! I almost always use this site which is my favorite. I have never had any problems whatsoever.        	                1	5	Wednesday	hostelworld	positive
1109	            Hostelworld website has been very useful for helping me to choose my accommodation during my travelling and tours.        	                1	4	Tuesday	hostelworld	positive
1110	            Using hostelworld site many times and it never disappointed me. All places i found on this website are safe, and reviews are really helpful. recommend.        	                1	5	Tuesday	hostelworld	positive
1111	            Booked with these and had a good experience 😁        	                2	5	Tuesday	hostelworld	positive
1112	            Easy to use website, well thought out design. Cheap cost comparison to other booking websites. Easy to compare hostels to find one that meets your individual needs! Would recommend to anyone!        	                2	5	Tuesday	hostelworld	positive
1113	            The site and the mobile app are very user friendly.        	                1	5	Tuesday	hostelworld	positive
1114	            Trustworthy reviews, easy booking        	                1	5	Tuesday	hostelworld	positive
1115	            Whether you're budget-minded traveler or you just not fancy staying in international hotel chain during your, this is the site for you. Every single thing works so smoothly and without a hitch that I actually don't have anything else to say :) Keep up the excellent work Hostelworld.com! Well, maybe one small thing: try to reach out to establishments in small(-er) cities/towns/villages. Your coverage outside of major cities and/or tourist attractions could be better.        	                2	5	Tuesday	hostelworld	positive
1116	            I use hostelworld every time while I am abroad or plan a trip. The variety of countries and cities is just impressive.  The site itself became better and better to use for costumers over the years. Nowadays it is just simple and self explanatory.        	                1	5	Tuesday	hostelworld	positive
1117	"            Too many hostels maintain inaccurate write ups, including directions, and some are not reputable or legitimate hostels etc.It is hostel world's responsibility to maintain this process and to perhaps actually read the write ups and comments which travellers etc leave when having given their experiences of the accommodation. I do not feel that comments have also been paid attention to when leaving comments requested for hostel world. Comments left include those above and the main fact that total costings are not always accurate, IE when saying '""all costs include taxes"". We have then often been hit with additional costs/taxes (usually in Italy which are noted on the accommodation website). This is not helpful to those travellers especially when being hit with 21euro (IE stella b&amp;b in Rome). This is false advertising and statements made by hostel world, and it is not up-to those requiring accomdation to pay for accommodation providers fees!        "	                1	3	Tuesday	hostelworld	neutral
1118	            It's a very handy and convenient way to find a suitable accommodation even when you don't know the local idiom        	                1	5	Tuesday	hostelworld	neutral
1119	"            An easy to use App when travelling. I have found it invaluable when making plans on  ""the fly""!! I appreciate the reviews of others. It helps me when i am making decisions on locations.        "	                1	5	Tuesday	hostelworld	positive
1120	            The site is really easy to use and has some awesome hostels with real reviews from people who have actually stayed there.        	                1	4	Tuesday	hostelworld	positive
1121	            It's simple, the best website.        	                1	5	Monday	hostelworld	positive
1122	            The best and cheapest way to nice backpacker hostels!!        	                1	5	Monday	hostelworld	positive
1123	            Really easy and enjoyable to use. I actually like reading their 'spam' newsletters and getting inspired to go to new places. Wouldn't hesitiate to recommend it to friends :)        	                1	5	Monday	hostelworld	positive
1124	            Every time I need a hostel, this is the place I go. I can find and book a hostel in less than 10min. With hostel photos, reviews and score its very easy to find a hostel that you like.        	                1	5	Monday	hostelworld	positive
1125	            I would think the procedure of prepaying and reserving is good, but the bill is not very clearly showed. It spends me a lot of time to figure out how much indeed I have paid. Hopping it would be better future.        	                1	4	Monday	hostelworld	neutral
1126	            It is a good hostel. The staff is very nice. They explained me everything that i needed to see all the important things in Derry.The rooms, common areas and facilities are good and the breakfast was simple, but with everything that you need. I strongly recommend this hostel        	                1	5	Monday	hostelworld	positive
1127	            I had a problem with my booking, contact hostelworld customer service over3 times to fix a tiny problem, also online chat customer service are not easy to find on their website.        	                1	4	Monday	hostelworld	negative
1128	            You guys make the whole booking process extremely easy        	                1	5	Monday	hostelworld	neutral
1129	            I always book with hostelworld. It's the best page to book hostels with and also good because of so many users that mean a lot of helpful reviews as well. It's always easy and super quick booking with hostelworld.        	                2	5	Monday	hostelworld	positive
1130	            Super easy to book and very trustable !!        	                1	5	Monday	hostelworld	positive
1131	            In about 90% of cases in my experience, Hostelworld connects with each hostel before guest arrival, accurately sending information about number of guests, preferred room types, etc.  In speaking with each hostel where the info. WASN'T accurately communicated, it usually seems to be the fault of the hostel themselves (they have a paper system, their systems were down due to local weather, etc.).  Although Hostelworld's booking fees are often higher than their competitors like HostelBookers, I've found they display a larger pool of hostels, and tend to better integrate with them.The Hostelworld Android app occasionally has a bug where it *changes your travel dates on its own*, without notifying the user.  Once this starts happening, the only solution I've found is to use the traditional website with a web browser.        	                1	4	Monday	hostelworld	positive
1132	            Best guide for places to stay. Will never travel without it.        	                1	5	Monday	hostelworld	positive
1133	            Great web page, only some minor glitches        	                1	4	Monday	hostelworld	positive
1134	            I traveled 2 months through Europe, 14 cities. I booked all my hostels using the app, all the reservations were smooth and 90 percent of the hostels were awesome. The reviews were right on spot. Excellent service.        	                1	5	Monday	hostelworld	positive
1135	            This is the one website I always an rely on for booking and honest reviews of hostels.        	                1	5	Monday	hostelworld	positive
1136	            Good variety of hostels, welcoming staff, good locations, facilities and security.        	                1	5	Monday	hostelworld	positive
1137	            It is a clean website, where you find exactly what you are looking for pretty quickly. I first used Hostelworld for a trip I did where I had to book 5 hostels in different places, I was not disappointed in any of the hostels I stayed at, it was pretty much what was expected according to the information available in Hostelworld.They even have customer service where you can phone them, and I noticed that the bookings and movements information I did in the website was practically immediately available for the hostel as well, so no space for confusions between any of the parts involved.100% recommended, I'll definitely plan my next trip with Hostelworld again.        	                1	5	Monday	hostelworld	positive
1138	            Easy to use, wide choice.        	                1	5	Monday	hostelworld	neutral
1139	            Hostelworld has provided hostels for me in Thailand and in Russia. I was completely satisfied with the service and with the hostels as well.        	                1	5	Monday	hostelworld	positive
1140	            good site, lots of options, nice user exp        	                5	5	Monday	hostelworld	positive
1141	            very nice and clean. the location cant be better        	                1	5	Monday	hostelworld	positive
1142	            Great experience!        	                1	5	Monday	hostelworld	positive
1143	            The site was easy to navigate and was useful in comparing different hostels        	                4	5	Monday	hostelworld	positive
1144	            Only good experiences        	                1	4	Monday	hostelworld	neutral
1145	            Everytime I book a hostel I always use Hostelworld. Sometimes maybe the ratings are a little skewed because the hostels may say give us a good rating, etc etc but overall basically all the hostels have matched up with what they said. Very trustworthy website, I reccomend it to everyone who asks me questions about travelling,        	                1	5	Monday	hostelworld	positive
1146	            Hostel-world always delivered        	                1	4	Monday	hostelworld	neutral
1147	            I would like to recommend you guys to book your hostel or hotel through this website. you will find the best price. Enjoy your holidays ;)        	                2	5	Monday	hostelworld	positive
1148	            The hostels are just bad that hostel world promotes...frolic goats was bed bugs infested, you had to always keep receipts because they tried to double charge people &amp; awangarda just terrible customer service...        	                1	1	Monday	hostelworld	negative
1149	            Finding the right hostel was easy and the email updates and check in were very helpful.        	                1	5	Monday	hostelworld	positive
1150	            Highly recommend        	                1	5	Monday	hostelworld	neutral
1151	            Hostelworld reviews are based on real paid up bookings so I've found them to be reliable - your point of view maybe different from any given reviewer but the reviews are genuine. The site is easy to use and makes booking accommodation simple and quick.        	                4	5	Monday	hostelworld	positive
1152	            They have charged a deposit despite I cancelled my reservation within 30 min after booking, as I found out that I book a hotel room with ' shared facilities' by mistake.  A lady called Orla Gilmoire refused to refund my deposit. I will never use this website again.        	                1	1	Monday	hostelworld	neutral
1153	            It is a reliable source for places to stay in a developing country.        	                1	5	Friday	hostelworld	neutral
1154	            I have been booking accommodations through Hostelworld for 10 years and have always been able to rely on their site to find exactly what I'm looking for!        	                1	5	Thursday	hostelworld	neutral
1155	            Hostelworld provides a variety of options in a large range price ranges. Every place I have used has been very safe and I have been very pleased.        	                1	4	Thursday	hostelworld	positive
1156	            I had been using Hostelworld since more than 10 year without a single complain and problem looking what i was needing, i strongly recommend it.        	                1	5	Thursday	hostelworld	neutral
1157	            Everyone who looks for a hostel uses this website to search a good place to stay. Therefore, for most of the cities that you want to go, you'll problably find several great possibilities :)        	                1	5	Wednesday	hostelworld	positive
1158	            It always comes through with the goods when you need it the most!        	                1	5	Wednesday	hostelworld	neutral
1159	            I have a hostel in middle america and iv been bussy now for over 3 moths to get it on hostelworld.. For axample Bookings.com , 3 days and online ! ( very nice and good service )  In the meantime i had have 4 different contact persons, and apperandly the don't talk to its other. The are rude in comunication and do not understand or answer questions.The biggest problem is that we as OWNERS off a location there is almost nothing we can do agains that , only not work with them. ( but this will mean i have a lot of costumors that i will miss )I will recoment Rbnb Please NO hostelworld        	                2	1	Wednesday	hostelworld	neutral
1160	            I book with Hostel World all the time and it is completely reliable.        	                1	5	Wednesday	hostelworld	neutral
1161	            Great location, great people, easy access to transport. Clean rooms.        	                1	5	Wednesday	hostelworld	positive
1162	            I have an unresolved issue and am still awaiting the escalation process. There appears to be little to no protection for travelers.        	                1	1	Wednesday	hostelworld	neutral
1163	            Hostelworld is very convenient for backpackers. The prices are honest and the bookings are well managed. The only drawback is a pre-payment from the creditcard and the second part upon arrival, which makes it not really clear for the personal accounting.        	                4	4	Wednesday	hostelworld	neutral
1164	            A great site, hostels are so much better because of it.        	                2	5	Wednesday	hostelworld	positive
1165	            It's very user-friendly and help me find the accommodation that suits me.        	                1	5	Tuesday	hostelworld	neutral
1166	            Hostelworld is awesome! zero problems!!        	                1	4	Tuesday	hostelworld	positive
1167	            Its very recomenable to sleep in this Hostels. Good service, Godd security,        	                1	5	Tuesday	hostelworld	positive
1168	            So far,i think 4 years,i have use this site to book,cancel etc..I do know,if a customer make a mistake,or if a company is not well organized..Im happy with Hostelworld.        	                1	5	Tuesday	hostelworld	negative
1169	            Great service!        	                6	5	Tuesday	hostelworld	positive
1170	            Easy and secure to book!        	                2	4	Tuesday	hostelworld	positive
1171	            We booked a hostel in New York, through HostelsWorld and everything ran smoothly. Thanks!        	                1	5	Tuesday	hostelworld	neutral
1172	            The reservations are accurate. The recommendations are helpful and accurate.        	                1	5	Tuesday	hostelworld	neutral
1173	            Easy to use website, good prices, no problems with bookings.        	                5	5	Tuesday	hostelworld	neutral
1174	            One thing that could be improved is the time to cancel the booking. Sometimes it becomes inactive even you're on time to cancel a reservation.        	                3	4	Tuesday	hostelworld	neutral
1175	            For me Booking is very good..        	                5	5	Tuesday	hostelworld	neutral
1176	            Hostel world is a great simple and conventional app to have        	                1	4	Tuesday	hostelworld	positive
1177	            Hostelworld is quite clear, and usually has enough info. Also the prices are the best ones.        	                2	4	Tuesday	hostelworld	positive
1178	            They have a fantastic range of hostels all over the world !The App is easy to useAnd whenever you have an issue, their staff reply promptly and are ever so helpful - I know that I am always safe and secure when I book with HostelWorld.        	                4	5	Tuesday	hostelworld	positive
1179	            This is a brand new hostel and it's wonderful. The staff is great and personable. The rooms and all facilities are so clean. Great AC. It's in the great neighborhood of Silom which is quiet at night. This hostel is on a quiet street but very accessible to Bangkok. Highly recommend!        	                1	5	Tuesday	hostelworld	positive
1180	            Never had problems booking through HostelWorld and have used it every day since I came travelling 7 months ago        	                1	5	Monday	hostelworld	neutral
1181	            Easy to use, great to compare hostel popularity Shame reviews are no anomynous- should have hidden details as used on eBay etc        	                2	4	Monday	hostelworld	positive
1182	            During 10 minutes voucher was in my hand  together with   detailed  explanations of the directions   ,how can I get my hostel from various places.I always use Hostelworld.com for many years  and recommend for backpacker travellers who like cheap accomodations.Theire  homepage is well arranged and useful.        	                1	5	Monday	hostelworld	positive
1183	            Great prices in lots of locations. Usually pretty acurate reviews of listed accomodation.Would definitely recommend HostelWorld for any budget accomodation needs.        	                1	5	Monday	hostelworld	positive
1184	            In the last years, I've always used hostelword to book all my accommodation. Their website is really simple to understand, so is really fast to get which one of the many hostels is better for you.        	                1	5	Monday	hostelworld	neutral
1185	            Great service. Easy to use. Prompt and reliable. The only other observation I have is that I've sometimes had to use TripAdvisor to find accomodation in out-of-the-way places where Hostelworld does not seem to have any listings.        	                2	5	Monday	hostelworld	positive
1186	            I used the site to find hostels in different parts of the world.  I had all of the reservations confirmed and reserved.  Got the rooms I booked and they were what I expected.  The pictures were very much like the places I went to and the reviews helped me make up my mind with the ones I hadn't decided yet.  In my personal experience, it's a serious website.        	                1	5	Monday	hostelworld	neutral
1187	            I found a hostel quickly at the right price for me and booked it immediately there and then - just the ticket for my requirements which involved finding a place to stay within striking distance of the ferry port.        	                7	5	Monday	hostelworld	neutral
1188	            feels very nice        	                1	5	Monday	hostelworld	neutral
1189	            Great experience. It makes travelling a lot easier and it's nice to know you can trust that everythings sorted when you book with Hostelworld.        	                1	5	Monday	hostelworld	positive
1190	            Stayed at the Gorge View Hotel in Niagara Falls NY for the weekend of the blues festival. Well located in relation to the falls and the festival, which was held right downtown. It is also just steps from the Niagara gorge. The area right around the hostel is a bit dodgy so some may feel uncomfortable coming and going late at night, especially on foot. We were a group of 4 guys with a car, so had no issues in this regard.Great value for our money. The facilities are clean and comfortable, while staff were very helpful. I would definitely return in the future.        	                1	5	Monday	hostelworld	positive
1191	            great experience !        	                1	5	Monday	hostelworld	positive
1192	            Everytime the best deal for my need, thanks :)        	                2	5	Monday	hostelworld	positive
1193	            It was a very good experience and the place was very good, It was the right place to be, very well localized in the center of the action. I felt safe and surrounded by very good service!!!        	                1	5	Monday	hostelworld	positive
1194	            Easy to use website with a large number of hostels all at pretty reasonable prices. Directions from a train station and the airport is always given making things very easy and with flexible booking I don't have to worry about travel delays costing me money        	                1	4	Monday	hostelworld	positive
1195	            No problems w reserving multiple hostels        	                2	5	Monday	hostelworld	negative
1196	            Hostelworld always provide a great booking experience.        	                6	5	Monday	hostelworld	positive
1197	            Great experience        	                1	5	Monday	hostelworld	positive
1198	            Hostworld was an ok site to work with but none of the information from the app worked offline and it was difficult to pull information regarding the booking from the app. Traveling internationally I don't want to use a bunch of data just to look up information about my hostel which made this a very frustrating experience.        	                1	3	Monday	hostelworld	negative
1199	            Would definitely recommend to everyone else.        	                1	5	Monday	hostelworld	positive
1200	            Hostelworld is my favourite website for searching for and booking into hostels during my travels. I feel safe and protected booking through them, and the extensive ratings and reviews of each potential place to stay are invaluable.        	                1	5	Monday	hostelworld	positive
1201	            Hostelworld was a great way to find places to stay as we traveled through Europe. It was easy to navigate, read about the different places and see what other people say. Paying was easy as well, just took a little bit to figure out who owed what after paying the deposit if you are traveling with more than 2 people. They show deposit in USD (what I paid in) but the rest of the amount in Euro so trying to do the calculations was a bit tricky. Only other thing that could get better is when reviewing the places that you stayed, having at 10 point scale instead of a 5 point. Some places you could over rank or under rank because you want that middle number but can't use it. Great website overall, definitely would use again to find rooms to stay in.        	                1	4	Monday	hostelworld	positive
1202	            Had no problems using hostelworld.com. Booked 3 hostels (2 in Amsterdam and one in Hamburg) and had no problems at all. I arrived at each location and they all had the details of my bookings, all I had to do was pay the outstanding amount and I was done.The website was very easy to use and I found what I was looking for quite quickly (only made more complicated by having to look for two beds rather than one).        	                3	5	Monday	hostelworld	neutral
1203	            hostelworld has worked very well so far in Colombia. It has been very easy to find and book a hostel so far.        	                1	5	Monday	hostelworld	positive
1204	            Everything you need to know and compare hostels. The app works even better than the website. The app allows you to see a map giving price and rating without selecting. This makes for super quick info. Brilliant.        	                1	5	Monday	hostelworld	positive
1205	            Easy straightforward searching and booking. Will definitely use again        	                6	5	Monday	hostelworld	positive
1206	            I have used hostel world to book hostels around the world in multiple countries. I have never had an issue with any reservations made from hostelworld. Highly recommended!        	                1	5	Monday	hostelworld	neutral
1207	            Hostelword.com is a great resource for the price conscious traveler. With so many worldwide locations to choose from.        	                1	5	Monday	hostelworld	positive
1208	            I strongly recommend hostel world. I have done 5 hostel booking through hostel world and I had the best experience so far.        	                1	5	Monday	hostelworld	positive
1209	            Hostel World makes the Hostel booking process fast and easy sharing honest reviews from people who have stayed at them.        	                1	4	Monday	hostelworld	positive
1210	            I've been viewing Hostelworld for a few years, and I find that the layout, the review section, the services list, and the broad selection of currencies all contribute to my positive experiences with Hostelworld.When I book flights, I usually roll my eyes and just try to stay cool and collected, but when it comes to finding a place to stay, I look forward to planning out my lodging with Hostelworld.        	                1	5	Monday	hostelworld	neutral
1211	            suspect places they do not  refund your deposit        	                1	1	Monday	hostelworld	neutral
1212	            Very easy to navigate and booking        	                3	5	Monday	hostelworld	neutral
1213	            Hostelworld is easy to use, trustwordy, and you'll never have a problem (I started using it a few years ago and I haven't). If you want to have a reliable reservation with minimum charge, this is for you.        	                1	5	Monday	hostelworld	positive
1214	            A reliable and useful website. A great place to get information on hostels. Easy to use. Appropriate categories for user reviews. The map feature and prompt responses from hostels is always handy. I use this website often and plan to continue. It is so helpful for people travelling on a budget.        	                2	5	Monday	hostelworld	positive
1215	            Really good, safe, trustable, good quality!        	                1	5	Monday	hostelworld	positive
