	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
871	"            Saved a lot of money using Priceline, which mainly comes from them picking the hotel for you.  I've had a couple of not so great experiences, however, when re-booking using the same location, Priceline lets me know if I have ""stayed here before""        "	                2	5	Saturday	priceline	neutral
872	            I Love, i love, I love my little priceline😝😯😊        	                2	4	Saturday	priceline	positive
873	            Priceline was not only accurate but the cheapest price, the closest hotel for the best experience. Priceline you hit a homerun. :)        	                1	5	Saturday	priceline	positive
874	"            Worst experience in all my time using online companies.   I should of used Expedia....they handled things much better in the past with me.  We signed up for a car rental under my name with my wives credit card.  So that's what we took to pick up the car.   They would not allow us to rent the car, even though we both had ID (same last name) because it was not my CC with my name.  Ridiculous!  We've rented with others and this was never an issue.  So like I said, use another online company to rent from.  Oh and BTW....I called their help line, and all I got was ""you agreed to the fine print"" talk...not even trying to help me.  Pretty lame.        "	                1	1	Saturday	priceline	positive
875	            Great customer service        	                2	5	Saturday	priceline	positive
876	            This is a very cool way to get better prices for lodging and experience something fun.  What I like the best is that we were able to pick the general area and the hotel rating.  That made us feel confident that we would be happy with any selection.        	                2	5	Saturday	priceline	positive
877	            I use only Priceline. I've never had a bad experience with Priceline.        	                1	5	Friday	priceline	neutral
878	"            I have never had an issue booking anything through Priceline. Reservations have never been ""lost,"" price has always been right and site is extremely user friendly. Would highly recommend to anyone looking for an easy and affordable way to book hotels.        "	                1	5	Friday	priceline	positive
879	            I really like the place it makes you feel at home sincerely Myra        	                2	5	Friday	priceline	positive
880	            Never had a problem with priceline and always get a really good deal.        	                1	5	Friday	priceline	positive
881	"            The hotel booking I made through Priceline was one of the worst travel experiences I ever had.  Forget the pretty pictures and ratings on their hotels, they're meaningless.I arrived very late at the BestWestern+ in Deerfield Beach.  The rooms are all on a catwalk.  At 2am there were teenagers partying outside my window and when I asked them to quiet down, they cursed me out.  Two minutes later, there was another group outside my window partying.  I went to check out because I didn't feel safe there and at least the person at the front desk was decent about it but when I called Priceline to ask for help to get me into another hotel at 3am with no where to go, they told me ""you're on your own."" And, I'm a woman who was traveling alone!  I finally found a place on my own and got into a room at 4:30am.  As I left through the main entrance of the hotel there was a group of people right outside smoking pot with the fumes blowing right into the lobby.The only good thing I can say is that I was able to get my money refunded -- but if you find yourself in a predicament, don't count on Priceline to help you.        "	                1	1	Friday	priceline	positive
882	            This wasn't a good hotel , and I noticed the moment I walked into my room I will never go back . And going to take further actions if they don't refund me my money I'm still waiting        	                1	3	Friday	priceline	neutral
883	            Very nice application and I found what I need        	                1	5	Friday	priceline	neutral
884	            A great stay great food[ooooloooookook 00o089 lo o OP 9        	                1	5	Friday	priceline	positive
885	            it was easy and very user friendly!        	                1	5	Friday	priceline	positive
886	            I have no hesitation in recommendingpriceline.com  as well as Hotel Howard Johnson at Bur Dubai , Dubai.        	                1	4	Friday	priceline	neutral
887	            Im always satisfied with priceline they are the only place i book my stays        	                1	5	Friday	priceline	neutral
888	            My trip was a great trip from the start.        	                1	5	Friday	priceline	positive
889	            Very easy to use and I save money        	                1	5	Thursday	priceline	positive
890	            Very clean, excellent location with a shuttle bus every 15 minutes from 4 AM until about 11 PM to the Air Port. Friendly staff and reasonably priced. It was located close to my car rental agency, very convenient.        	                2	5	Thursday	priceline	positive
891	            I stay in a Priceline room multiple times a month. Usually have good experience        	                1	4	Thursday	priceline	neutral
892	            I’ve been traveling with Priceline for years now and never had a issue with finding or changing plains. Truly a great company to trust for your travel , transportation and accommendation needs!        	                1	5	Thursday	priceline	positive
893	            Priceline needs to work on its brand. The initial offering is neat and has made it well known, however it is beginning to fall into the last option of the hotel booking category because credibility in branding is not there.Perfect time to retool the brand and move to top 3 choices when online booking.Several ways to do that.        	                1	4	Thursday	priceline	positive
894	            Do not use debit card with price line I booked a hotel, which was then sold out but they still charged my card I had to wait 3weeks to get £1100 back..JOKE!!!        	                1	1	Thursday	priceline	neutral
895	            Priceline is a God awful company that treats its customers as options. They took a $15 cancellation fee on a car rental that I made with my debit card because my credit card was stolen 2 days before this tee trip that I had to make to a Festival in Atlanta. I had to cancel the car because National rental car service would not allow me to leave the airport with the rental car without a return flight iteniary. SO, I drove 40 miles to my father's and used his credit card to rent the exact same car through Natuonal using Priceline.  I tried to explain my situation to them to be told by Emerald employee number 1320187 that she does not care. I have worked in the music world in Nashville all of my life. I will be recommending all of my fellow music people here to never use them again. And, I will be putting a Priceline sucks banner behind all the future shows that I help finance and promote within reason.  Will be having hats made as well of Priceline sucks        	                1	1	Thursday	priceline	neutral
896	            Always has the best prices.Easy to navigate.        	                1	4	Thursday	priceline	positive
897	            My go to travel app! Love it. Good pricing, great app.        	                2	5	Thursday	priceline	positive
898	            Can't beat the price. Hotels match the ratings. Very pleased.        	                1	5	Thursday	priceline	neutral
899	            We used Priceline for the 1st time planing our trip to France. The web site is very easy to use and the trip by itself was exactly what you signed for. We had a great deal flying with air companies for more than half of their price. We will consider Priceline again for our next trip        	                2	5	Thursday	priceline	positive
900	            Easy Interface.  used the app several times.        	                1	5	Thursday	priceline	neutral
901	            Got me a fantastic deal on a hotel for the night whilst on a road trip across the USA.        	                1	4	Thursday	priceline	positive
902	            Overall Priceline is very good...        	                1	4	Thursday	priceline	neutral
903	            I always use Priceline. Great deals HIGHLY RECOMMEND!!!        	                3	5	Thursday	priceline	positive
904	            Lovely hotel and staff. Always my favorite place to stay if available.        	                1	3	Thursday	priceline	positive
905	            My 5 star rating says it all. Great company - no ifs or buts.        	                4	5	Thursday	priceline	neutral
906	            Easy check in, great location, excellent space.        	                2	5	Thursday	priceline	positive
907	            Not clarion of lake Jackson.        	                7	5	Thursday	priceline	neutral
908	            Easy interface on app. Very accessable and quick when booking hotel.        	                1	5	Thursday	priceline	neutral
909	            I have used Priceline on many occasions for hotel stays either with my husband or with the entire family. I have never been disappointed with a purchase.  I truly don’t know how Priceline is able to negotiate such fantastic prices for their clients. I would highly recommend using Priceline for all of your travel needs.        	                1	5	Thursday	priceline	positive
910	            I absolutely love 💕 Priceline. I have never been disappointed using this site. The only disappointment would be from the Hotels. How do some get 2 stars is beyond me and on two occasions while checking in the reservationists were very rude in honoring the room rate. One hotel charged me a $20 upgrade fee. Isn’t the hotel listing the room with Priceline? The site is wonderful, no problems. The hotels however are a different story unfortunately        	                1	5	Thursday	priceline	neutral
911	            We’ve had pretty good luck with the express deals.        	                1	4	Thursday	priceline	positive
912	            This is a great way to save money !!!!        	                1	5	Thursday	priceline	positive
913	            Good awesome        	                1	5	Thursday	priceline	positive
914	            overcharge my card        	                2	2	Thursday	priceline	neutral
915	            Easy to use site with all the info I need, and delivers value for my time.        	                3	5	Thursday	priceline	positive
916	            Love it!! Easy to find good deals!!        	                1	5	Thursday	priceline	positive
917	            Great service, the rooms where clean. Staff makes you feel at home (Wendy).        	                1	4	Thursday	priceline	positive
918	            It was helpful to have my entire trip booked and paid for in one place. The only downside were the flights because the seats were not able to be selected prior to booking the flight (this could be because of the airports and airlines selected, but still an inconvenience). Other than that, this site works great for booking an entire trip and having it paid for in advance.        	                1	4	Wednesday	priceline	positive
919	            Priceline was great and easy to use. They got us the room at the rate we were looking for.        	                1	4	Wednesday	priceline	positive
920	            I advise you against doing business with Priceline. They will not guarantee the price and will not back you up when the car rental company does not honor the terms of your agreement with Priceline. Case in point -- I rented a car through Priceline in late September. I reserved an economy car. When I arrived on time at the vendor, Budget Rental Car, I was informed that they did not have any economy cars remaining and that I would have to pay a higher price for a higher class car. Instead of giving me another car at the economy car price, they said my only choice if I was going to get a car was to pay the higher price. Given that it was 9 pm, I reluctantly agreed to pay the higher price. I did so under protest. When I contacted Priceline Customer Service, they were unhelpful, telling me to take up my complaint with Budget. They washed their hands of the matter. Anyway, so much for Priceline and their price guarantees. Don't bother doing business with them        	                1	1	Wednesday	priceline	neutral
921	            Good company ! The price is great , and emails anything to your on time 😍        	                1	5	Wednesday	priceline	positive
922	            Outstanding experiences with priceline. will recommend to all my traveling friends.        	                2	4	Wednesday	priceline	positive
923	            Very easy to use - simple website!        	                1	5	Wednesday	priceline	positive
924	            Priceline always comes thru with a great deal at great hotels. I always check Priceline first when I prepare to travel.        	                2	5	Wednesday	priceline	positive
925	            Price was same as advertised.  Just no place/option for other discounts (like being a AAA plus member)        	                1	4	Wednesday	priceline	neutral
926	            Pretty good app and site!        	                1	4	Wednesday	priceline	positive
927	            Excellent hotel- beyond what we expected in value and cleanliness and comfort. Friendly and knowledgeable staff from check in to check out. Yummy hot served breakfast of bacon, eggs, potatoes, plus choices of pastries and breads, fruits, yogurt, drinks etc. Great location.  Definitely a 5 star!        	                1	5	Wednesday	priceline	positive
928	            Best place to look when you need a car, hotel or flight. I used it for years and love it. It never disappoints.        	                1	5	Wednesday	priceline	positive
929	            Liked the fact we where able to book and did not need to pay until we arrived at the hotel which saved us overseas credit charges.        	                3	4	Wednesday	priceline	positive
930	            Worked Great.  We had no problems choosing un-named hotels by location in New York City and Montreal.  Both hotels were excellent and prices were competitive.        	                5	5	Wednesday	priceline	positive
931	            Hotel De Anza is my new #1 go to when I’m in San Jose, Ca.  The hotel, the room, the staff, and the beautiful buffet breakfast is hands down the best hotel experience I’ve had in years.        	                3	5	Wednesday	priceline	positive
932	            Got a great price        	                1	5	Wednesday	priceline	positive
933	            Easy and precise experience finding lowest available rates with a three day advance booking.        	                1	5	Wednesday	priceline	neutral
934	            AMAZINGLY User Friendly and easy to use. Navigation is very logical and just makes sense unlike some sites. Priceline has a seemless booking process.        	                1	5	Wednesday	priceline	positive
935	            I booked the Hotel for the 5 to the 8 also though Priceline but the Hotel 🏨 say they didn’t receive nothing from Priceline for those days so I had to pay in cash 💵 but Priceline say it was pay in fulll        	                1	4	Tuesday	priceline	neutral
936	            Overall Okay! Always room for improvement.        	                1	4	Tuesday	priceline	positive
937	            I'm not convinced that I got the best value for the price.  When I book with priceline it's because I want to get a deal.  On my last booking I feel like I overpaid.  The hotel did not live up to my expectations.  I would probably book with priceline again but do more research.        	                1	3	Tuesday	priceline	positive
938	            Amazing Hotel. Staff went above and beyond to make our stay pleasant. The amenities are one of the best that I have ever seen. Overall the best hotel experience I have ever had.        	                1	5	Tuesday	priceline	positive
939	            Great experience for booking travel. Terrific value compared to other websites and worthwhile traveler reviews.        	                1	5	Tuesday	priceline	positive
940	            Great price for a last minute reservation        	                1	5	Tuesday	priceline	positive
941	            Helped with with my reservations by making It really easy. The prices were very good, especially for the car rental.        	                1	5	Tuesday	priceline	positive
942	            I like this site  The economy is amaising.        	                1	5	Tuesday	priceline	neutral
943	            I love using Priceline.  Always a great experience.  Doesn't matter if I am booking a hotel or a cruise, Priceline is an easy experience.  They go out of the way for you as a customer and make sure that you continue to use Priceline.   Will continue using this site.  Great job        	                1	5	Tuesday	priceline	positive
944	            Inexpensive hotel close to the highway. In need of a lot of TLC in the rooms and in the breakfast area. I felt a little insecure with just my daughter and myself in the room.        	                1	3	Tuesday	priceline	neutral
945	            Good value for hotel reservation.        	                3	5	Tuesday	priceline	positive
946	            Used Priceline Express twice and was extremely happy with both experiences. This is the only way I will travel        	                1	5	Tuesday	priceline	positive
947	            With Priceline is fine but the Hotel was terrible.The people from the Hotel canceled my paid reservation cuz we went late,but what I understand is if you paid for a room from 3pm til 11am it doesnt matter what time you arrived at night,so,we where at Halloween Horror Nights and I called them to say that we are arriving late ,they ask what time and I said around 2:30am and 3am and she said ok.So!!If I paid I can go anytime even is just to sleep a little or only take shower til 11am!!!They just canceled my room and made me to paid again because I arrived at 3am.Was a long time like 30minuts or more (that I loose my time)talking with the lady til they let us take our key and we had to pay more $4 fee.If was paid you have the rights !!Your room is your room from 3pm til 11 am!!Or not?        	                1	4	Tuesday	priceline	negative
948	            Priceline has served me well and it is there when I need it!        	                3	4	Tuesday	priceline	neutral
949	            Priceline has done well for me.  I've gotten some great deals on Hotels, but you have to be careful of the location.  Also I've gotten deals on rental cars.  I always check priceline first.        	                1	4	Tuesday	priceline	positive
950	            I have used multiple times for last minute deals and for the most part have had good experiences in all of them        	                1	4	Tuesday	priceline	neutral
951	            Best site keep it up.        	                1	5	Tuesday	priceline	positive
952	            I got a very good rate on my room. Priceline is an excellent way to book a hotel or airline tickets. I would recommend it to anyone.        	                1	5	Tuesday	priceline	positive
953	            Site is consistent - never an issue and always repeatable.        	                5	4	Tuesday	priceline	neutral
954	            Easy to use and can get better deals than on the hotels own sites.        	                1	5	Tuesday	priceline	positive
955	            Issues with booking multiple rooms. Priceline will charge and then fail to book. I have multiple charges I am waiting for credit on        	                1	3	Tuesday	priceline	neutral
956	            Easy to navigate the site.        	                1	5	Tuesday	priceline	neutral
957	            Easy, helpful. The best app for hotels.        	                1	5	Tuesday	priceline	positive
958	            The site was quick and easy to use. The hotel was properly represented in the pictures. No issues checking in at the hotel. Thoroughly satisfied with the entire experience.        	                1	5	Tuesday	priceline	positive
959	            Dont expect them to help you if you have to change reservation or if you arrive at hotel and for whatever reason cannot check in and need a room some where else! The hest they are going to do is a refund. Thats all fine and dandy , thank ya, very fu#ki#g grateful! Only problem is the refund takes DAYS sometimes A WEEK depending on your bank. If you have no other money ur sh#t out of luck! Be sure to have back up money handy and always be repared to pay a deposit for incedentals. Ive seen anywhere from $15 to $100 pre auth or immediate hold of the funds, which yet again you wont see back in your account for 2 - 10 days.  Prepaid visas work but the hotels dont like them make sure your name is issued on the card and you have government issued ID.Xoxoxoxo⭐💋        	                1	3	Tuesday	priceline	positive
960	            This is a good hotel nice rooms an clean an price is great.        	                1	5	Tuesday	priceline	positive
961	            Priceline gave us  just what we needed and we would recommend them for those searching for great deals.        	                1	5	Tuesday	priceline	positive
962	            The morning shift was very nice.        	                1	3	Tuesday	priceline	neutral
963	            Easy to use and great deals        	                1	5	Tuesday	priceline	positive
964	            Priceline has worked for me when I've used it.  The few times I've had a problem with booking the representatives have worked to get it corrected.  Not always the best deal, but mostly a good site and good pricing.        	                1	4	Tuesday	priceline	positive
965	            Pretty good and will try again        	                1	4	Monday	priceline	positive
966	            Great stay comfortable room and great people.        	                1	5	Monday	priceline	positive
967	            Gave best discount for flight and hotels.        	                1	4	Monday	priceline	positive
968	            Site is easy to navigate, always hotels with discount rates. Express deals or name your price always get low rates. I use it every time i need a hotel and i get additional discounts when I am a returning guest at a hotel.        	                2	5	Monday	priceline	neutral
969	            We had a very nice experience. It is a very good place to spend a night. The breakfast was excellent!        	                1	4	Monday	priceline	positive
970	            I've been using Priceline for years, I was an early adopter way back when.  Have gotten great prices and have been happy with the service.        	                1	5	Monday	priceline	positive
971	            I have never had an issue with Priceline and always recommend it.        	                1	5	Monday	priceline	neutral
972	            I have used Priceline for years. It can sometimes be a bit confusing as to how many options they have for simply booking a hotel (Browse vs. Express Deals vs. Member Deals vs. Name Your Own Price) but once you get comfortable with the various options it becomes a powerful tool for finding great deals.        	                1	5	Monday	priceline	positive
973	            Very controversial, unprofessional but cost effective.        	                1	1	Monday	priceline	neutral
974	            Love Priceline!  My go to for travel.        	                2	5	Monday	priceline	positive
975	            I’m not one to complain about customer service. I don’t even send my order back when it is wrong at a restaurant, and I still tip. This is going to be my first negative review. Priceline should not show rooms available for overbooked hotels. When you do, and there are absolutely no rooms with the same star rating available anywhere within a 45 mile radius of the original location, you should be able to get a room more than half of a star better. Priceline does not allow upgrades more than half of a star. It took us well over an hour on the phone with a Priceline customer service rep, Reuben, and supervisor to get re-booked. The worst part is that the supervisor, Mario, told us there was nothing he could do except refund us what we paid plus 20%, because he could not find any available rooms except one that was two and a half hours away. We found a room on Priceline that was only 30 minutes away, but he said that he had called and it didn’t exist. I called from a different phone, and the lady said she had plenty rooms. After telling Mario this, he called and booked it for us. This was the worst customer service experience that I’ve ever witnessed, and I’ve seen pretty poor service several times. My wife and I both work with customers daily at our jobs, so we realize how pitiful it really was.        	                1	1	Monday	priceline	negative
976	            Only excellent location        	                2	3	Monday	priceline	positive
977	            Best hotel prices and best customer service. When the booked hotel oversold the room and didn't allocate me, priceline offered me booking to other better hotel at no extra cost. It didn't stop there, they issued refund for the night they couldn't manage, given some rebate and offered to compensate for breakfast if not included in other hotel. I was impressed with customer focused service.        	                1	5	Monday	priceline	positive
978	            I have used Priceline twice.  The first time I was in need of a hotel after being in a hospital all day with a relative who was expected to pass.  I was having a hard time finding a hotel in the area that I could afford that would accommodate the four of us.  I ended up calling the number on the website and the lady I spoke to called one of the local hotels nearby and negotiated a room at a price I could pay.  I am forever grateful for her help.  When I needed to return to the area for the funeral I used Priceline again and easily found a good deal on a room near the funeral home.  I will definitely use them again.        	                2	5	Monday	priceline	positive
979	            I have used Priceline for years. I've gotten some amazing deals with little effort, and the few times I've needed to contact customer service, my issues were addressed completely and pleasantly. I recommend Priceline to friends frequently. I kinda miss Shatner, however.        	                1	5	Monday	priceline	positive
980	            It was my first time booking through Priceline and I can definitely say it was an amazing experience! Had a very great deal! I will for sure be recommending this hotel to everyone I know!        	                1	5	Monday	priceline	positive
981	            Great experience        	                1	5	Monday	priceline	positive
982	            Great deals on awesome hotels!        	                3	5	Monday	priceline	positive
983	            all went very well        	                1	5	Monday	priceline	neutral
984	            many options to buy, trustworthy        	                1	5	Sunday	priceline	positive
985	            The service was trustworthy and gave us what it advertised.  We were very happy with the hotel, location and price.  However, it was not clear the prices were in USD - we’re Canadian and were not aware the prices were in USD. Thankfully, while not as good a deal as it originally looked, it was still a good deal.        	                1	5	Sunday	priceline	positive
986	            Couldn't have been easier.  My buddy used Booking.com and his hotel was half the hotel I got.  And, his hotel didn't even have a record of his reservation.  I used Priceline and had no problems, got a super awesome hotel too.  I'm a happy customer.        	                1	5	Sunday	priceline	positive
987	            It's easy to use and gives clear information upfront that you'd otherwise have to search for on other sites.        	                1	5	Sunday	priceline	positive
988	            I have gotten some really good rates on Priceline, but because they keep changing the star ratings on hotels in Tucson, it is becoming much more difficult.It’s still my best option though.        	                2	4	Sunday	priceline	positive
989	            Good clean hotel recently updated.  No coffee maker in room, no blow dryer in hotel room.  Other than that for the price can’t beat it.        	                1	4	Sunday	priceline	neutral
990	            Website is easy to navigate and discpunt prices are awesome!        	                2	5	Sunday	priceline	positive
991	            Have a a few great and a few bad trips but still Priceline always gives the best deal        	                2	5	Sunday	priceline	positive
992	            You don't always get what you want, but the deal is good.        	                1	5	Sunday	priceline	positive
993	            priceline was amazing! they sent confirmation emails and reminders the week of to make sure i was set up to arrive in Cabo.everything was in the system correctly when i arrive at the hotel. thanks priceline!!        	                1	5	Sunday	priceline	positive
994	            Clean room, good price and easy check in/out.        	                2	5	Sunday	priceline	positive
995	            Always get great hotel deals and prices.        	                1	5	Sunday	priceline	positive
996	            Easy to use and accurate.        	                3	5	Sunday	priceline	neutral
997	            I recommend the site to anyone with the best prices.        	                1	5	Sunday	priceline	positive
998	            Thanks price line for helping me get the best deals.        	                1	5	Sunday	priceline	positive
999	            Easy to use and find great lodging deals. Have used many times.        	                1	5	Sunday	priceline	positive
1000	            Friendly staff, clean big rooms, great selection for breakfast. Hotel is located conveniently close to many restaurants and stores. Yet far enough to hear no noise in your room        	                1	5	Sunday	priceline	positive
1001	            Gorgeous hotel ....definitely 5 star! Plus a near by mall and shopping center! I enjoyed my stay!        	                1	5	Sunday	priceline	positive
1002	            Priceline my go to helper.when working out of town some time I need to stay over last minute .Priceline makes it easy to find and book last minute always at the best price.        	                1	5	Sunday	priceline	positive
1003	            I can always depend on Priceline and the app is very convenient.        	                1	5	Sunday	priceline	neutral
1004	            Good price and great hotels        	                1	5	Sunday	priceline	positive
1005	            Efficient and effective        	                1	5	Sunday	priceline	positive
1006	            Fun site that usually saves you a lot of money. Sometimes you win ... sometimes you lose.  But most of the time you do save and have an easy enjoyable experience.        	                1	5	Sunday	priceline	positive
1007	            The only bad thing is listing rooms that only accept certain cards and doesn't refund the money... Otherwise Priceline has saved me a ton of money!        	                1	5	Sunday	priceline	positive
1008	            Love Priceline and received a amazing room for over half off.  Thank y’all        	                2	5	Sunday	priceline	positive
1009	            Priceline will always be my first choice when looking for travel deals.        	                1	5	Sunday	priceline	neutral
1010	            some rooms was marked as easy to cancel, but were not.  Plus, You cannot go back to review the information about the room.  This would deserve 3 STARS, but I bumped it up 1 STAR because of the way they help me a couple of times.  (PRINT OR WRITE DOWN THE ROOM INFO.)        	                1	4	Saturday	priceline	positive
1011	            I booked a hotel room on Priceline reading that I could pay at the hotel room then noticed they charged it to my credit card when I got a hold of them to cancel they said there's a no cancellation policy I will never ever book Priceline again they are terrible        	                1	1	Saturday	priceline	negative
1012	            Great first time experience. Price was right!  Hotel had issues but nothing to do with Priceline.        	                1	4	Saturday	priceline	neutral
1013	            Priceline's Express Deals out Shines the others ....Thank U !        	                1	5	Saturday	priceline	neutral
1014	            I like using Priceline. Only had one bad experience with an hotel that had fleas my son had to be treated. My room had Black Mold on a wall picture that had water damage so I called Priceline to complain but never heard back from them please try to do better. Quality Inn @ Lutherville,Timonium Maryland don’t use that hotel worst experience ever. Ask to see your room if by chance you have to stay there. Just go down the street to the Holiday Inn it’s better. I could not even give it a review it was so bad. Breakfast Food terrible same thing every day just reheated. A damn sham I was  so 🤬 😡 I cried when I was talking to Priceline the gentleman  said he understand my  frustration and he will take care of it what he did I don’t know but they never contacted me about it try to do better priceline        	                1	4	Saturday	priceline	negative
1015	            I don't feel the 3 star rating on our motel was accurate.  It was more of a 2 due to the fact that the property is maintained very well.        	                1	3	Saturday	priceline	neutral
1016	            It is a great website, that has great offers.        	                1	5	Saturday	priceline	positive
1017	"            In this instance I feel I was able to book the hotel at a great rate through Priceline.  If Priceline would make it easier to identify the ""got-ya"" fee's like parking and resort fee's the website would be even better.  They tend to hide these fee's.  The fee's are buried and hard to find even for a regular user.  Even when seeking them out it is difficult to determine if you are going to be charged additional fee's.  And if booking an express deal there is no way to call the hotel in advance.  Overall, if Priceline would find a way to simply list the bottom line ""out the door"" price with all fee's and taxes included the service would be top notch.  Otherwise, be careful when booking and make sure you understand you may be charged a $20/day resort fee or $10/day parking fee that is not included in the listed price.        "	                2	4	Saturday	priceline	positive
1018	            The Price was GREAT..the hotel was clean &amp; centrally located..I enjoyed this trip!        	                1	5	Saturday	priceline	positive
1019	            Very friendly staff and helpful The room was clean and very inviting.        	                1	5	Saturday	priceline	positive
1020	            I tried Priceline for the first time a few weeks ago when a friend recommended it.  I had no idea how easy it would be to use and the great deals I would find.  I plan to use Priceline from now on to book all my hotel rooms.        	                1	5	Saturday	priceline	positive
1021	            I arrived to the airport on time for my scheduled flight at 9:00 a.m. I then found out that the flight time was changed to 8:30 A.M. I did not receive any notification from Priceline on the change of flight. Jet Blue informed me that since I purchased my flight tickets from Priceline, Priceline was suppose to notify me about the change in departure time.  I missed my schedule flight and I am very unhappy about this occurrence. it is a most unpleasant feeling to find out, only upon arriving to the airport, that I missed my flight because of a time change that Priceline did not inform me about.  I woke up in the middle of the night, to then travel in it to the airport to ensure that I’d make it here on time. I arrived at the airport at 7:30 a.m. assuming I had plenty of time to check in and be on my flight of 9:00am.  At 8:15 A.M I was unable to check into my flight and it was only then that I found out about the flight change.  I had no choice but to reschedule my flight for the only later time which is at 8:00PM! I had to also reschedule all of my other reservations for the day. I am disgusted at this inconvenience that Priceline has put me through. I would have appreciated any kind of notification to tell me about the flight schedule change. Instead I am now stuck at the airport, losing an entire day of my vacation that I planned months ago. I will never use this service again for any of my vacations and I will never recommend anyone to use Priceline.        	                1	1	Saturday	priceline	negative
1022	            This was a first experience using Priceline and I did so because the hotel suggested it as a means to be able to pay for a hotel room for my daughter so that she did not have to when she arrived. There were other options and Priceline presented a price (no hidden deal) and gave me the option of using PayPal to pay in addition to credit card processing. The only thing I experienced that concerned be was the use of PayPal seemed to be less immediate than I expected as it took 15 minutes for the hotel to see the reservation; but all worked out great in the end.        	                1	5	Saturday	priceline	positive
1023	            Great app and specials        	                1	5	Saturday	priceline	positive
1024	            will definitely book my next accommodation thru Priceline as they met my expectations.        	                1	5	Friday	priceline	neutral
1025	            easy to use. good results        	                2	5	Friday	priceline	positive
1026	            Always get a better price when using Priceline at a quality hotel.        	                2	5	Friday	priceline	neutral
1027	            Excellent app, a one stop shop        	                1	5	Friday	priceline	neutral
1028	            I really enjoyed staying at that Hotel        	                2	5	Friday	priceline	positive
1029	            We loved this hotel. Smack in the cener of everything. Good communication from te owner and everything went smoothly. I highly recommend. We would definately return.        	                1	5	Friday	priceline	positive
1030	            My stay at The Fairmount Royal York Hotel was pleasant. From the front desk you already feel welcomed with knowledgeable staff. The elevators are full of character with expectional woodwork. As you pass by the security on the floor on your way to your room you feel safe. Once you enter your room you will be welcomed with a stocked mini fridge, a functional desk and a comfy bed. After you have settled in head down to the health club for a nice swim, workout and steam room experience to get refreshed if you wish. Now you can check out the bar, restaurant or venture out into the city for many dinning or entertainment venues within a close distance. In short I recommend this Hotel for people who expect a high level of customer satisfaction. 5 stars. Enjoy your stay and rest easy! Thanks Priceline and The Fairmount Royal York Hotel.        	                1	5	Friday	priceline	positive
1031	            A very clean and quiet hotel considering the price and the rating of the hotel        	                2	5	Friday	priceline	neutral
1032	            I have used other sites, but priceline has always been my go to!!! Best prices when on a tight budget!!!        	                1	5	Friday	priceline	positive
1033	            Best app we've ever put on our phones. Thank you Priceline for being priceless to us.        	                2	5	Friday	priceline	positive
1034	            Most of my best deals I have gotten with Priceline.        	                1	5	Friday	priceline	positive
1035	            easy to search and the price        	                1	5	Friday	priceline	neutral
1036	            Great products and prices for the savvy shopper. Priceline has a lot of great deals. You can get the best deals if you understand the policies and fine print.        	                2	5	Friday	priceline	positive
1037	            Love Priceline. Have received some great deals.  Stick with the 4-5 star hotels for sure.  The rating of 3 star can get you some dicey locations and hotels!        	                1	5	Friday	priceline	positive
1038	            Priceline has always provided with good hotel rates.        	                1	5	Friday	priceline	neutral
1039	            The best in choosing the best value for you!!        	                1	5	Friday	priceline	positive
1040	            using Priceline with their 100% prepay guarnatee, I have nevertheless been  billed xtra by 5 hotels in 2018; is this honest and ethical? they cAN do this since they collect your cc data; Priceline did not help        	                1	5	Friday	priceline	positive
1041	            Best search  engine  to get cheaper  prices        	                1	5	Friday	priceline	positive
1042	            Good discounts and friendly customer service        	                1	5	Friday	priceline	positive
1043	            Super easy to make reservations, and the fast deals have never disappointed. Always a beautiful clean hotel every time!        	                1	5	Friday	priceline	positive
1044	            Recently I booked to stay through priceline down on the Texas coast, and found a very nice hotel for extremely low price. Thinking the only reason for this was for off-season purposes and no further explanation given on the website, we booked the hotel without further hesitation… Upon arrival, the hotel was undergoing major renovations with major sections barricaded off and lots of loud construction noise in the room right next to ours throughout the day making midday rests nearly impossible especially for our 14 month old toddler who really needed his naps! This isn’t the only issue I’ve had with Priceline being vague and unclear on terms of bookings and other things, so I’ll have to say that I will probably look at other agencies for my upcoming trips.        	                1	3	Friday	priceline	neutral
1045	            Priceline is fast, efficient, and the prices are great for Hotel rates. I highly recommend anyone to use Priceline for your hotel stay        	                1	5	Friday	priceline	positive
1046	            Love this site        	                2	5	Friday	priceline	positive
1047	            They over charged me before they checked the rate at the hotel.        	                1	1	Friday	priceline	neutral
1048	            love to use priceline        	                1	5	Friday	priceline	positive
1049	            Exceeded our expectations.  Very happy!        	                1	5	Friday	priceline	positive
1050	            Got an amazing deal (half off) for 4 night stay at hotel in Edmonton, Canada        	                1	5	Thursday	priceline	positive
1051	            Great, I love this - easy and quick to book a hotel. Booked 3 different hotels on a roadtrip where we weren't sure of itinerary... following our noses :) Priceline made it easy and quick to book from phone app safely and simply.        	                1	5	Thursday	priceline	positive
1052	            We were not expecting such a great hotel.        	                1	5	Thursday	priceline	negative
1053	            Very prompt and  reliable        	                1	4	Thursday	priceline	neutral
1054	            Got a great deal and got a discount on the room with a coupon        	                1	5	Thursday	priceline	positive
