	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
1212	            Rapid reservation and good quality        	                1	5	Saturday	agoda	neutral
1213	            nice web and good prices        	                1	5	Saturday	agoda	positive
1214	            easy and fast        	                1	5	Friday	agoda	neutral
1215	            Cheapest booking!!        	                1	5	Friday	agoda	neutral
1216	            fast &amp; easy. this web is highly recommend        	                1	5	Thursday	agoda	positive
1217	            Best price!Easy interface!        	                1	5	Thursday	agoda	positive
1218	            Excellent service. I like to promote to my friends, kind, relatives and neighbors..        	                1	5	Thursday	agoda	positive
1219	            thanks so helpfull        	                1	5	Thursday	agoda	neutral
1220	            can always offer the best choice of hotel with the best price        	                1	5	Thursday	agoda	positive
1221	            So Good So Good So Good        	                1	5	Thursday	agoda	positive
1222	            best choices presented on search, easy to handle reservation        	                1	5	Wednesday	agoda	positive
1223	            Excellent, fast and valid        	                1	5	Wednesday	agoda	positive
1224	            good hotel,good service.        	                1	5	Wednesday	agoda	neutral
1225	            Robbing company who really do not even understand the simplest of questions. Avoid if you actually want to book a room.I WANT MY MONEY.        	                7	1	Wednesday	agoda	neutral
1226	            Provide accurate hotel information and special offer. It is good for tourist to select the suitable hotel and enjoy the trip.        	                1	4	Wednesday	agoda	positive
1227	            i like agoda, every time i choise agoda to help me finish to   book my hotel . they are trustworthy, helpful, friendly,and every efficient and ready to help customer to solve problems any time anywhere.        	                2	1	Wednesday	agoda	positive
1228	            Good n smart web booking hotel        	                1	4	Tuesday	agoda	positive
1229	            Tried 3 times over 2 months to get a refund on a hotel booking that charged me twice. They just didn’t seem to understand. Very frustrating experience, not sure why they have 4 out of 5 on here, going by my experience        	                1	1	Tuesday	agoda	negative
1230	            Very easy to work with and has lots of very cheap prices        	                1	5	Tuesday	agoda	neutral
1231	            Good and fast payment; Get lowest price guarantee.        	                1	5	Tuesday	agoda	neutral
1232	            The best choice for my family.        	                1	5	Tuesday	agoda	positive
1233	            Easy and helpfull        	                1	5	Monday	agoda	neutral
1234	            I like this app. I used a lot of hotel apps but the best is agoda. I can see lots of hotel lists easily, also I got a fantastic discount.        	                1	4	Monday	agoda	positive
1235	            GREAT! i love agoda!        	                1	5	Monday	agoda	positive
1236	            I booked the wrong dates, Agoda gave me a coupons to book it again for free .        	                1	5	Monday	agoda	neutral
1237	            4 PHONE CALLS MADE!1ST - 25MINS ON HOLD BEFORE I CUT THE CALL2ND - 16MINS ON HOLD BEFORE I CUT THE CALL3RD - 41MINS ON HOLD BEFORE SOMEONE PICKED THE CALLI CUT THE CALL BOZ THEY DO NOT WANT TO PASS TO THEIR MANAGER4TH CALL - 25MINS ON HOLD BEFORE SOMEONE ANSWEREDALSO CUT THE CALL AND WARNED THEM ON VIRAL POSTING ON THE RECORDINGS OF HOW LONG IT TOOK THEM TO ANSWER!        	                1	1	Monday	agoda	negative
1238	            After paying for my reservation and receiving my confirmation email, I got another email asking for scanned images of my credit card and photo ID. The email was black and white, didn’t contain company logos, and had a foreign phone number. Everything about it looked suspicious. I searched the website for any indication that this was required information, and found nothing. After waiting on hold for almost twenty minutes, I gave up and sent an email to customer service asking if they did in fact need that information or if it was a scam. The next day, I got an email notifying me that my reservation had been canceled. I called customer service again, and finally spoke with a woman with a very strong accent who told me that I hadn’t sent all the necessary information. They actually wanted me to email them copies of my credit card and driver’s license. My reservation was canceled 48 hours before I’m supposed to be arriving at the hotel for my daughter’s college orientation and there’s very limited space left available in all the hotels around the university. I am absolutely livid. While waiting for my payment to Agoda to be refunded, I had to pay another for another reservation through another booking company. I’ve spent almost $800 for a two night stay in Knoxville, TN. Hopefully I’ll get some of that back. I should’ve paid the extra $30 and booked through Priceline to begin with.        	                1	1	Sunday	agoda	neutral
1239	            I have booked 2 rooms via agoda for hotel hakone terrace. First room with up to 2 adults occupancy &amp; second room with up to 3 adults occupancy which I have paid more cost. Through Agoda's description the more expensive room can occupy up to 3 adults and I have paid the one room price online. However, by the hotel's in charge person and also by agoda's advice via telecon on the spot, I had no choice but was forced to pay extra almost rm500 for 2 nights just to add an additional futon for the third adult in the room! Even though I had wasted more than 30 minutes at the check in counter trying my best to explain it should not be that way, it did not work out. Me and my family were extremely disappointed with agoda. For my lifetime supporting agoda, never had I got into this kind of issue. And What I received from the Agoda staff via telecon was ‘sorry maybe Japan's rule is different.' how on earth should we know when I should personally inform that I have additional adult when your description in agoda written up to 3 adults per room??? Furthermore I have paid extra for the room via online already! Was extremely  angry . please next time mention in your description CLEARLY for additional fee for third person and need to inform you in advance. Feel like being cheated. Please look into it seriously. And also please reply to me an appropriate response. Really would like a refund as well. Thanks.        	                1	1	Sunday	agoda	positive
1240	            Wonderful service. Quick reply. Highly recommend...:)        	                1	5	Sunday	agoda	positive
1241	            THIS IS MY FIRST TIME TO BOOK IN AGODA ITS VERY EASY AND CONVENIENT.        	                1	4	Saturday	agoda	neutral
1242	            I like agoda, it's easy and fast. But I don't like that your price which you show haven't had tax yet. I hope that the room price which I see, It is total what I need to pay        	                1	4	Saturday	agoda	positive
1243	            its good system for booking about hotels~~        	                1	5	Saturday	agoda	neutral
1244	            Nice experience with your service        	                1	4	Saturday	agoda	neutral
1245	            Easy to use :)        	                1	5	Friday	agoda	positive
1246	            Reliance service.        	                1	5	Friday	agoda	neutral
1247	            Easy to use, great value for the money        	                1	5	Friday	agoda	positive
1248	            My favourite site, to search a suitable room for me.        	                2	5	Friday	agoda	neutral
1249	            it was so easy and fast with best price thank you agoda        	                1	5	Thursday	agoda	positive
1250	            Just used their Best Price Guarantee function, very quick response and reimburse the difference immediately. Unlike Hotels.com, which I wrote my review in their page, were setting hurdles by hurdles to keep you away from getting the price difference.        	                3	5	Thursday	agoda	positive
1251	            Efficient reservation systemVery nice        	                1	4	Thursday	agoda	positive
1252	            Clean and good. 🎖🎖🎖🎖🎖Siriporn is very kind. Next trip, I will come here.        	                1	5	Thursday	agoda	positive
1253	            I love the new gift card system.        	                1	5	Thursday	agoda	positive
1254	            the best website for booking hotel        	                1	5	Thursday	agoda	positive
1255	            good services        	                3	5	Wednesday	agoda	neutral
1256	            Fast response and great rates.        	                1	5	Wednesday	agoda	positive
1257	            quick and easy to use        	                1	5	Tuesday	agoda	neutral
1258	            user friendly, good price, very nice.        	                1	4	Tuesday	agoda	positive
1259	            SHOW GOOD DEAL        	                4	5	Tuesday	agoda	neutral
1260	            make simple accomodation        	                2	4	Tuesday	agoda	neutral
1261	            I have tried booking via Agoda twice and had exactly the same rubbish experience each time. I ‘booked’ a room and waited for an e-mail confirmation that never came. The first time they called me 24 hours later and told me that there was a system error and that someone else had gotten the room ahead of me. This time I called them after 4 hours (and no email)..same excuse. Very unsatisfactory...        	                2	1	Tuesday	agoda	negative
1262	            every day good agoda!!        	                1	5	Tuesday	agoda	positive
1263	            very convenience for booking hotel for my trip.        	                1	5	Monday	agoda	neutral
1264	            cheapest price compared to others        	                1	5	Monday	agoda	neutral
1265	            Make the order more easily 7 smoothly        	                1	4	Monday	agoda	neutral
1266	            the price is good with free cancellation option, which provide me flexibility for hotel booking        	                1	5	Sunday	agoda	positive
1267	            Easiest and cheapest.        	                1	5	Sunday	agoda	neutral
1268	            Easy and convenience        	                1	5	Sunday	agoda	neutral
1269	            It's good for accommodations        	                1	5	Sunday	agoda	neutral
1270	            good service        	                1	5	Sunday	agoda	neutral
1271	            Best hotel is reservation!!!!!        	                1	5	Sunday	agoda	positive
1272	            I use their service since 2008, so happy for their works, quick and accurate.  Also their help, tried and solved me the problem on the site where the hotel I have booked even come out actually that was my mistake.  I have cancelled a booking with their apps indicated refund would credit back to my credit card acct after 72 hours but actually I have received the amount after an hour.  Honestly to say, I use also other online booking services but after searching the difference of room rates, Agoda still I use most.        	                1	5	Sunday	agoda	positive
1273	            Easy good service        	                2	5	Saturday	agoda	positive
1274	            I booked a villa with a private pool through agoda.  It seemed too good to be true, I kept going back and checking the listing but there was no doubt that the 'Deluxe Villa' I had booked was the height of luxury with a private infinity pool - confirmed in both the photographs and the amenities list.  I called Agoda to query my booking and they confirmed that the content was wrong.  They said that they would get back to me in a couple of days and allow me to have the correct villa at the reduced price.  And then I never heard anything further!  No replies to emails, on hold for so long I couldn't be bothered waiting any more.  I have cancelled my booking and gone with another provider instead.   Having just checked the Agoda listing again - THEY ARE STILL ADVERTISING THIS VILLA FALSELY.  There are other booking sites out there, don't waste your time with this one.        	                1	1	Saturday	agoda	negative
1275	            Get a lot of choice from Agoda        	                1	5	Saturday	agoda	neutral
1276	            good for service        	                1	5	Saturday	agoda	neutral
1277	            Easy to book hotels. Friendly website        	                1	5	Saturday	agoda	positive
1278	            Helpful service with some persistence.  We booked 2 rooms in Copenhagen for a 1 night stay at the start of our trip at the Adina through Agoda. We had to cancel one room as my dad was hospitalized prior to departure. Initially they told my husband it was non-refundable, but when we reached the hotel, the agent there told us it was a refundable booking that we made (which is what we thought). She helped us with our connection with Agoda's customer service, and assured them that she showed refundable on the booking, and they agreed and followed through with the refund of my parents' room.  Appreciation to Agoda's customer service for working with us and the front desk agent at the Adina.        	                1	4	Friday	agoda	positive
1279	            Good price by discount and cupon.        	                1	5	Friday	agoda	neutral
1280	            I booked a night at a 'deluxe apartment' in Manchester through Agoda a few weeks ago for my partner's birthday, at The Works Aparthotel. Apparently this room was supposed to be £500 but according to Agoda we were getting it for the bargain price of £120. Upon arrival we were told by the man behind reception he had been awake for 3 days without a break. The room we were initially showed to was absolutely filthy and stunk, I had to ask the man behind reception to help us work the heating controls as the dial had snapped off, he told us to put a key inside it to twist it (health and safety would have a field day at this place). He then asked us if we wanted to move rooms due to the smell and advised he wouldn't stay there. The room we were then put into was even worse, the fire alarm had been pulled off, the window was smashed, exposed wires hanging from the ceiling and numerous other things. The bedroom had a balcony door which was stuck slightly open, when we tried to sleep all we could hear was blaring taxi horns until 4am, which meant we had to sleep on the sofa in the other room. I have sent all my concerns to Agoda and the hotel, Agoda were unable to get the hotel to reply to them which I find very concerning. They offered me a £20 voucher which I declined as the room cost me 6 times this, I asked the complaint to be looked into by a manager, a few days later another advisor offered me a $30 voucher, this equates to £22.50 at time of writing. They still haven't been able to contact the hotel, I have forwarded all my information and pictures taken to Manchester City Council health and safety and hope they shut down the shambles of a hotel.        	                1	1	Friday	agoda	neutral
1281	            I always check Agoda first when booking hotels, most of the time I will go ahead and book through them. Its always been great value and the hotels have always lived up to expectation. I recently took a chance on one of their one day deals to Villa Tasos in Corfu at £14 a night! It was fine for the money as it was a last minute budget trip this time. (I have also booked expensive trips too) I will definately keep using them .        	                5	5	Friday	agoda	positive
1282	            good price and beliveable        	                1	5	Friday	agoda	neutral
1283	            Very good company        	                1	5	Friday	agoda	neutral
1284	            First, You can see look like good simple menue and both positvie and unpositve merite that is powerfule        	                1	4	Thursday	agoda	positive
1285	"            I booked a room with Agoda for the first time yesterday. I will NEVER use them again nor would I ever recommend them just based off of my first experience.  I booked the room online and received a message stating that within 10 minutes, I would receive an email with my room details and an email with my login/member information. I waited and waited and never received a thing from them. Finally, after about 45 minutes, I called the number listed on their website for those in the US only to be connected with someone in Bangkok that I could barely understand. Apparently, that is where this company is located and everyone calls the same number for customer service. I told the girl who took my call that I had booked a room over 45 minutes ago and paid with my credit card and still had not received anything from them...no room details...no member or login credentials....nothing.  She told me that the room I booked was no longer available. I asked her why they would charge my credit card for a room that was no longer available and not even have the decency to send me an email or call me to let let me know that. She said, ""the hotel did not get back with us so that means your room is no longer available"".  I was livid because I had wasted over an hour and a half searching for the right hotel in the right area on their website and waited over 45 minutes for a confirmation for my 2 day stay only to find out the room was no longer available!  I told her that they better make darn sure that they do not charge my credit card.  She assured me that they hadn't charged anything on my card. I  then decided to call this particular hotel directly to see if they had received a reservation from Agoda for me. I told the lady that Agoda told me that they did'nt hear back from them so they told me the room was no longer available. The lady at the hotel said, ""We never get back with Agoda. They fax us the reservation and that is that.  We don't call them to confirm. That isn't the way it works"". She told me not to go through Agoda. She said she would book the room for me at the same rate. I finally got an email from Agoda about a half hour later that says (and this is verbatim).  ""Thank you for contacting Agoda Customer Support to cancel your booking. We have confirmed the cancellation of your booking at ___________.  You will pay nothing for this cancellation. Your credit card will not be charged. Thanks for booking with Agoda"". BULL CORN! I called my credit card company right away and told them what happened and they told me that Agoda DID in fact bill my credit card! I was livid and still am because I had to spend another 25 minutes on the phone with my credit card company filing a dispute for the fraudulent charge.  They are in the process of investigating it but I just wanted to share my first and last experience with Agoda. I would not trust these people with my credit card and I hope this is resolved quickly but since they are in Thailand, I am not holding my breath for a quick resolution. I submitted feedback on a survey they sent me right after I got off of the phone with them and have yet to hear back from anyone about this issue. Never again will I use this service and would caution anyone reading this to use another, well established site.        "	                1	1	Thursday	agoda	positive
1286	            quick and convience        	                1	5	Thursday	agoda	neutral
1287	            Fastest, cheapest, high quality hotels are provided in this service.        	                3	5	Thursday	agoda	neutral
1288	            excellent! Fast &amp; convenience!        	                1	5	Thursday	agoda	positive
1289	            Good for easy to booking        	                1	4	Thursday	agoda	positive
1290	            Agoda always do their best to help me with my bookings :)        	                1	5	Wednesday	agoda	positive
1291	            Nice price nice list of hotel and easy to book        	                1	4	Wednesday	agoda	positive
1292	            Agoda.com always supply the best price, the good quality of service, the convenient, the easy choice, the truthful pictures and need the requirements. I always believe in Agoda for my trips.        	                1	5	Wednesday	agoda	positive
1293	            I stayed before...Tucheng is very very near..And traditional market was impressive.        	                4	5	Wednesday	agoda	positive
1294	            Cheapest compare with other Web        	                1	5	Wednesday	agoda	neutral
1295	            It is a very good program.        	                1	4	Tuesday	agoda	neutral
1296	            Not a site to use if you have to make changes to your hotel booking.Chang by phone  (no a human answering) fails every timeCannot do via internet either because of a so called account that cannot be reachedSystem does not feed back for change of passwordI have spent two days now and still have not made my changes        	                1	1	Tuesday	agoda	neutral
1297	            good service good app        	                1	5	Tuesday	agoda	positive
1298	            the best platform !!! Good Price and Good System!!        	                1	5	Tuesday	agoda	positive
1299	            easy &amp; comfortable. love it        	                1	5	Tuesday	agoda	positive
1300	            Good service        	                1	5	Tuesday	agoda	neutral
1301	            I always satisfied using agoda facility.        	                1	5	Monday	agoda	neutral
1302	            Quick and Low price        	                2	5	Monday	agoda	neutral
1303	"            STOP.  Don't get swayed by other reviews of praise. AGODA IS NOT a reliable and trustworthy company. They totally screwed my hotel reservations 3 TIMES !  I had an uncomfortable feeling about my reservation and called the San Franscisco airport hotel myself to confirm my reservation number Agoda gave me. Hotel had NO record of me or an Agoda reservation. This went on 2 more times - even after I received a call back from Jackson at Agoda reassuring me ""all now is fine"".... it wasn't.  Flying back from Maui I was in no mood for any delay getting to my room for sleep. Hotel still could not find my reservation. Only by the desk clerk trying variations of my first middle and last name did he finally find my reservation/rate from Agoda. Even he ""rolled his eyes"" when I told him it was made through Agoda.  Never again will I use Agoda... especially after being reassured by Jackson that ""all is good"".  Beware folks!!!!!        "	                1	1	Monday	agoda	negative
1304	            Prompt and accurate information and superb service.        	                1	4	Monday	agoda	positive
1305	            It's very easy system to make a booking on Agoda.com. I always book the hotel every time on Agoda.        	                1	5	Monday	agoda	neutral
1306	            So user friendly, convenience &amp; efficient!!!        	                1	5	Monday	agoda	positive
1307	            They give me best price        	                1	5	Monday	agoda	positive
1308	            Good website, helps for tourist that new to the area        	                1	4	Monday	agoda	positive
1309	            very good service and low prices        	                1	5	Sunday	agoda	neutral
1310	            Always very good        	                6	5	Sunday	agoda	neutral
1311	            Good application, the best services        	                1	5	Sunday	agoda	positive
1312	            FAST-Customer Centric and Excellent Web Services        	                1	5	Sunday	agoda	positive
1313	            It is helpful to find good place .        	                1	4	Sunday	agoda	positive
1314	            DO NOT USE THIS COMPANY IF YOU EVER NEED A CUSTOMER SERVICE PERSON URGENTLY!  I made a reservation for my husband and I did not put my husbands name on the reservation...then I ended up not being able to go....but he did. Well...the hotel would not let him check in because his name was not on the reservation... I tried to contact Agoda over and over and over in everyway possible and could never reach a human.... tried to change the reservation with the confirmation number and the last 4 of the credit card I used, which is also noted on our booking receipt, and the automated service said it was not valid... Could never reach a human... and the automated just hangs up on you if you don't enter the correct information, which I did.... The reservation was never associated to my account either so I could not manage it when signing in!  So, guess what... just lost $356.00 and my husband sitting in a lobby with no room. So now forced to purchase the room again on his own.  I will NEVER use this company again!        	                1	1	Saturday	agoda	negative
1315	            you are excellent.I like your service        	                1	5	Saturday	agoda	neutral
1316	            It offers quick and complete information about accomodations. And it is easy to find suitable hotel in a short time. In general ,I'm satisfied with their service.        	                1	4	Saturday	agoda	positive
1317	            Best Price, Fast Display and Safe        	                1	5	Saturday	agoda	positive
1318	            BUYER BEWARE - If you expect to pay only the actual advertised hotel rate plus  normal taxes  don't use Agoda.com' s website to book hotel reservations.  Only after your transaction is completed online and your credit card charged for the full amount of your stay will you get notification of the extra resort fee you will be charged upon your arrival.        	                2	1	Friday	agoda	neutral
1319	            easy for booking and nice way to searching the right you want        	                1	5	Friday	agoda	positive
1320	            Good price and good location        	                2	5	Friday	agoda	positive
1321	            Easy and Good price        	                2	5	Friday	agoda	positive
1322	            It's better is Reservations room first，Late payment        	                1	4	Friday	agoda	neutral
1323	            Do not too many counts in payment..confusing        	                1	3	Friday	agoda	neutral
1324	            Agoda never cancel me the room. I never have a problem on this website.        	                2	5	Friday	agoda	neutral
1325	            Good website, for me very well        	                1	5	Thursday	agoda	positive
1326	            AGODA IS THE BEST        	                1	5	Thursday	agoda	positive
1327	            Good price and service        	                1	5	Thursday	agoda	neutral
1328	            i would never use again, booked a hilton 4 star hotel in the USA 7 weeks in advance when i arrived no booking call agoda they moved me to another hilton 4 star like for like traveled there no booking again they then moved me to a 2 star hotel which was the pits and i didn't stay booked my own hotel, they refused me a refund and still refusing to. so be warned There is always a reason why company like this are not sign up to ABTA or ATOL or other institution.        	                3	1	Thursday	agoda	neutral
1329	            excellent offer!!! best price ever!!!        	                1	5	Thursday	agoda	positive
1330	            simple, cheaper and many more....        	                1	5	Thursday	agoda	neutral
1331	            good  trip  .....for Agoda        	                1	5	Thursday	agoda	neutral
1332	            I booked with Agoda and they never paid the hotel.  The hotel came at me and I emailed and tried to call and never got a response.  To the credit of the hotel Best Western, they covered the room.  I would never use them again or if I was a third party hotel, they would be off my list.        	                1	1	Thursday	agoda	positive
1333	            Good service...        	                2	5	Thursday	agoda	neutral
1334	            easy access reasonable price in fact way cheaper than expected        	                1	5	Wednesday	agoda	neutral
1335	            Friendly for a user        	                1	5	Wednesday	agoda	neutral
1336	            very good service actually        	                1	4	Wednesday	agoda	neutral
1337	            I booked a hotel for a night in Rome through Priceline which funnels you to Agoda.  A couple of months later the price had dropped by 40% and I tried six times to get them to honor a price match, to no avail. Then the morning we  arrived in Rome, the hotel informed us that Agoda never paid them and there was no room available for us.  We had reserved to rooms, and Agoda had charge my credit card three months prior!   Will never use them again.        	                2	1	Wednesday	agoda	neutral
1338	            good service        	                1	5	Wednesday	agoda	neutral
1339	            I used every time. It's easy and cleared.        	                1	5	Wednesday	agoda	positive
1340	            Simple and useable        	                1	5	Tuesday	agoda	neutral
1341	            great experience        	                1	5	Tuesday	agoda	positive
1342	            Best Price for Hotels        	                1	5	Tuesday	agoda	positive
1343	            Awful awful customer service, do not use!After being charged twice for an 8 day stay in hotel we were only in for 2 nights, Agoda did nothing to help except explain to me that I had to prove I had been charged twice because the hotel only had one record of payment - probably because Agoda had the other one.Took three months of ongoing emails back and forth as they 'couldn't get hold of me' while calling me in England at obscure times from Hong Kong.Eventually they told me we can't get hold of you so we're closing the complaint! Despite more emails I was ignored with no refund.Luckily the payments were taken from a credit card so I was able to dispute the charge and the bank took the complaint over and refunded me. Otherwise I would've been charged over £1000 for two nights in a very mediocre hotel in Thailand.        	                2	1	Tuesday	agoda	negative
1344	            Agoda is the worst online agency, I have ever dealt with. We had seen bad reviews, but the price they were quoting of our hotel, was too good to pass up. so we booked in January, given the negative reviews of Agoda, we checked the reservation with the hotel. So we were confident that we would not experience the same thing. We put the credit card dow, they charged a small amount to see it was valid, and then 3 days before we were due to fly out they cancelled. The same day they were supposed to charge us, for no reason. The hotel, then had no rooms available, and we ended up having find a different one. We were careful, and it still happened to us, so I recommend you book it with someone else.        	                2	1	Tuesday	agoda	neutral
1345	            It's very convenience        	                1	4	Tuesday	agoda	neutral
1346	            very easy and intuitive reservation process        	                1	5	Tuesday	agoda	neutral
1347	            perfect survice        	                1	4	Tuesday	agoda	positive
1348	            Agoda.com has very good service for my travelling anywhere.I always use the service for hotels in Indonesia and outside countries.The price is lower than other travels. Hotel choices are recommended.Thanks Agoda.com !......I satisfied with your hotel recommend and fast service if I have any cancellation bookings.Cheers,Christine S.        	                1	5	Tuesday	agoda	positive
1349	            Will try it and then write a review        	                1	4	Monday	agoda	neutral
1350	            very cheap price..best deal        	                1	5	Monday	agoda	neutral
1351	            good online service        	                1	5	Monday	agoda	neutral
1352	            Always efficient and provide good price        	                1	5	Monday	agoda	positive
1353	            THE PROPERTIES OFFERED IN AGODA ARE THE BEST WE GET POINT FOR EVERY BOOKING        	                1	5	Sunday	agoda	positive
1354	            Very comfort And quickly reservation app.It ok for me .  I recoommend for safe not be allowed for credit card remember .        	                1	5	Saturday	agoda	positive
1355	            Fantastic website for booking your hotel wherever you wanna go~        	                1	5	Saturday	agoda	positive
1356	            I would recommend Agoda to be the 1st hotel booking web site, it is always got the most attractive rate among others, friendly easy step to proceed.        	                1	4	Saturday	agoda	positive
1357	            It was easy to use and quick to understand, the price is lowest &amp; nice, always received discount &amp; promotion code by email        	                1	5	Saturday	agoda	neutral
1358	            easy for booking        	                1	4	Saturday	agoda	neutral
1359	            Agoda always give me good prices and knows the best hotel I want to stay in. Thank you 😊        	                1	5	Friday	agoda	positive
1360	            QUICK &amp; SIMPLE        	                1	4	Friday	agoda	neutral
1361	            The best on this world        	                1	5	Friday	agoda	positive
1362	            good infomation and rational price.        	                1	5	Thursday	agoda	neutral
1363	            easy to book hotel, with lots of photos show the hotel details.        	                5	5	Thursday	agoda	neutral
1364	            GOOD PRICE WITH CREDIT CARD.        	                1	5	Thursday	agoda	positive
1365	            Booking through Agoda for one of the Shanghai Hotel, when I arrived hotel in midnight 2am, the receptionist told me that Agoda did not send my booking information to them, they check this case by using 1 and half hour, up to 3plus am in the midnight. End up, Agoda is asking me to pay directly to the hotel with a higher rate and they will refund the previous payment and the different rate. Alright, I agreed with it. After I came back from Shanghai, almost after 1 month, Agoda still requests me to submit the relevant documents for 3rd times but yet to refund to me. Customer Service efficiency is extremely poor, few different customer service representatives are giving different pieces of information, this show Agoda management is not up to international level. Lastly, until today I DID NOT receive any refund update from AGODA. Agoda doesn't willing to help you, they did not offer a good solution, they did not care of their customer. To be honest, I'm Agoda loyal customer, have been using them so many year, nowadays I found they service getting worst and price keep hiking without offering a better service. I've make up my mind to banned Agoda.        	                1	1	Thursday	agoda	negative
1366	            Comprehensive and user friendly.        	                1	4	Thursday	agoda	positive
1367	            Very easy to use and the price is competitive        	                1	5	Thursday	agoda	positive
1368	            They cancelled my hotel stating that the hotel had a fire but when I contacted the hotel this wasnt true.  this left me with no hotel at very short notice.  It was also impossible to contact them as no one answers the phone.        	                2	1	Wednesday	agoda	negative
1369	            My experience with Customer Care of Agoda was the great one ever.  Beside the hotel price is very competitive, the web also give you best surfing/exploring experience with auto communicate features, that enable us to contact the Agoda customer care. Yesterday when I sent inquiry to solve my problem to Agoda customer care due to the wrong hotel i selected, within 1 hour,  1 agent contacted me and he explained that he already resolved my issue. What the great customer care!! he came back not to discuss with me, but he just updated me that he already followed up with the hotel and my problem already resolved before I talked to him!! I definitely will use Agoda for my next hotels booking around the world. Thanks to Agoda Customer Care who took care me greatly yesterday!        	                1	5	Wednesday	agoda	positive
1370	            I Booked a hotel reservation well in advance with booking id 267796149 and booking reference 508024754 for Delhi Hotel The Royal Plaza for 5th and 6th May after making advance payment in Indian Rupees 12142.51( INR Twelve Thousand One Hundred and Forty Two and Paise 51) on 21st April 2018 using my credit card. Got confirmation Receipt also from Agoda. When I reached the hotel with this booking Id print out the hotel reservation desk refused to give me room telling that they have no communication from Agoda regarding this booking and also they told that Agoda is not an approved agent for them. I have to do a fresh booking at a higher rate after paying seperately. I contacted the customer care of Agoda and explained all this but there was no use, I have asked for round of my money for that no reply  from them also.This was a strange and shocking experience.My earnest request is to be very careful with this agent.I have requested for refund of my payment but so far no result.        	                1	1	Wednesday	agoda	negative
1371	            The hotel is clean, nice staffs, and good services; however, it does not have chest of drawer, it does not have enough space for the bathroom counter-top because the sink is too big, no microwave, no big mirror on the top of the table for ladies to put on their make up, no extra of toilet paper provided so make sure that you are not running out.        	                1	4	Tuesday	agoda	positive
1372	            The price here is so affordable, easy booking and its feature is rich.        	                1	5	Tuesday	agoda	positive
1373	            good website helping me well done        	                1	5	Tuesday	agoda	positive
1374	            Excellent for reservation.        	                1	5	Tuesday	agoda	positive
1375	            Easy, fast and easy to deal with. There are many advantages with Agoda.        	                1	5	Tuesday	agoda	positive
1376	            Easy booking within 3 minutes.We love agoda.        	                1	5	Tuesday	agoda	positive
1377	            nice for business trip, leisure etc        	                1	5	Monday	agoda	neutral
1378	            Easy and fast        	                1	5	Monday	agoda	neutral
1379	            I trust and like Agoda!        	                1	5	Monday	agoda	positive
1380	            Your system is a very good,  Thanks        	                1	5	Monday	agoda	positive
1381	            show the last price (instead of , plus service charge...)        	                1	4	Monday	agoda	neutral
1382	            Find good deals here wherever I travel.. Almost all cases where I have checked and compared to different booking sites/apps no one can measure up to the prices I find on Agoda! The only thing I miss is that you could search for single/private room only in your search. Love that you can choose on some properties to book without a credit card BUT many times the price will go up quite a bit compared to booking with a card, which is annoyinng but understandable as they loose a reservation if u dont show up        	                1	5	Monday	agoda	neutral
1383	            excellent service        	                2	5	Sunday	agoda	positive
1384	            A great website for hotel comparison.Very easy to book and manage the reservation.        	                1	5	Saturday	agoda	positive
1385	            I'm happy to have AGODA to help introduce me some good places to stay in. Please still keep up the good work in the future!        	                1	4	Saturday	agoda	positive
1386	            Agoda is great my trip friend.I travling world tour with my wife.Thanks to Agoda.        	                2	5	Saturday	agoda	positive
1387	            food &amp; room is good for business trip.        	                1	4	Saturday	agoda	neutral
1388	            The price is cheaper with others website, and the website very fast        	                1	5	Saturday	agoda	neutral
1389	            I just booked a room with this website. So unacceptable. They “claimed” that I paid my motel stay was paid in full before I got to the motel. The motel on the other hand said they only got a hold on the room, not payment. I have spend the last 24 hours trying to get a refund. It has put a damper on my vacation and I wish no one to ever use this website. It’s a complete scam. I’m hoping to get my money back but I’m doubting. Use a reputable website like trip advisor or Expedia. I have never had issues with them. Customer service is a joke and I spent over an hour waiting to get a hold of someone. Then they give you the run around like it’s all the motels fault for slowing things down.Plus, they charged me more for the room than the actual motel did. They charged me 97.00 and when I got to the motel it was only 89$. What a rip off. I think I need to call my credit card company and report this fraudulent company. I didn’t authorize them to charge my credit card and then not follow through with the payment to the actual motel.... to be honest I feel like they stole my money.... actually that’s exactly what they did.  SAVE YOURSELF THE HEADACHE.        	                1	1	Saturday	agoda	positive
1390	            very good rates        	                2	5	Friday	agoda	neutral
1391	            USERＦＲＩＥＮＤＬＹ　Ｎ  QUICK　ＷＥＢ　ＲＥＳＰＯＮＳＥ．        	                1	4	Friday	agoda	neutral
1392	            take it's easy to book hotel .i love this website        	                1	4	Friday	agoda	positive
1393	            Easy to use. I think if I book a chain hotel, it's more safe than hostel. So my experience is good.        	                1	5	Friday	agoda	positive
1394	            Excellent discounts!        	                1	5	Friday	agoda	positive
1395	            Clean interface and clear information        	                1	5	Friday	agoda	positive
1396	            Very good and I like Agoda, been member a long time ago, please keep a good that you guy have done and keep on.  Thank you.        	                1	5	Thursday	agoda	positive
1397	            first. i can trust this websitesecond. simple payment systemlast. it's easy to check all information that i needi recommend this web for you!!        	                1	5	Thursday	agoda	positive
