	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
1322	            Now that I am actively searching for Expedia reviews (duh!),and finding abysmal ratings,  I realize that I could have figured this out all along.  Anyone have any idea how we can help consumers BEFORE they sign on with Expedia?  They probably aren't going to look here until after they have a problem.Don't use Expedia.  Especially for flights.  Use them for research, and then book directly with the airline.  I've had decent results with flights and hotels through Expedia until recently - not the cheapest, but I thought I was racking up points to use for discounts later.Expedia doesn't have a great relationship with every airline.  After I booked a round trip, I got an immediate cancellation from the airline.  Rebooked the flight through Exp., ended up with two return flights and unfortunately didn't figure it out until it was too late.  My bad!  Expedia:  more bad!Other issues:  some airlines charge for seat upgrades, even in economy.  If you book with Expedia, you don't know until AFTER that you might have to upgrade due to availability.  Book directly with the airline and you won't have this problem!  They show seats/prices BEFORE you finalize your purchase.   I reviewed this with the powers that be at Exp. and they only replied with boilerplate response.  They say:  “Every reservation is guaranteed to be the lowest rate available online during the time that you made the booking on our website.”But in response to my problem, they say: “Rates online change at a moment's notice and are never guaranteed unless purchased and reserved.”  Which didn't help me with the seat upgrade charge, I had purchased and reserved.  Also: “However, we cannot control these prices because if the airlines change it in five minutes or an hour then we will have to go with the current price at the time of booking.” My final response was:  You only guarantee the price UNLESS it doesn't change in five minutes or an hour (see your words above), OR if the airlines has available seats for no upgrade charges.  Too many ifs for me!I hope I hear back from someone, anyone, that figures out a way to prevent companies like Expedia from getting business in the first place!  They didn't seem to mind me stating that I would take my business elsewhere.        	                1	2	Tuesday	expedia	negative
1323	            My two friends and I decided to book a holiday to Bacelona with this horrendous company. It was the biggest mistake ever. We should have been on our flight to Barcelona at 6am believe it or not but we got to Barcelona almost 7pm AND my luggage was left behind. Also after we got to the hotel we realised that we was about 25mins away from the beach by car when we was told our hotel was walking distance from the beach. We end up spending so much money On cab. I would not recommend ANYONE to book through this company. Even when we got back I tried to call them to complain and let them know what an inconvenience they have caused my friends and I but no one was willing to put it right. I have absolutely given up on trying to make it right!        	                1	1	Saturday	expedia	negative
1324	            I cancelled a hotel through Expedia received a cancellation email but was still charged for the hotel. I called Expedia on three times only to be told someone would call me back to discuss my complaint. Only, after putting me on hold and trying to call the hotel but the manager had left for the day.On my third call I wanted to speak with a supervisor he told me to email him my cancellation email from them (Epedia) and a copy of the charge. (What a joke?!)Oh, this is the big thing did you cancell in time not to be charge???? According to my cancelled email I did, I cancelled 7 days early! I was still waiting on a call from them 6 days had passed! I called the hotel directly spoke with the manager and she gladly helped me with my refund. She told me anyone working the desk could have refunded me...... I will never use Expedia again!!!! Book at your own risk.....        	                1	1	Saturday	expedia	negative
1325	            We offered to book our elderly family members on the same flight to Canada although 1 member, for health reasons, had saved up to fly Business Class at considerable cost. My husband was unable to book them all online so contacted Expedia directly. The telephone operator booked the Business Class passenger on a different return flight to the others by mistake. When we realised this on the paperwork, Expedia wanted £350 to put it right, even though it was their representative who made the mistake.I have now spent 5 hours making many phone calls and put in a formal complaint to Expedia. They agreed to just charge the Delta airline cost of £200 which the elderly relative reluctantly agreed to pay whilst the complaint was investigated. By this point she was concerned about ensuring she was booked on the correct flight. The mistake was discovered with 2 months still to go before the flight and the representative I spoke to could not answer my question: “how long should we have had to check that the original details were correct?” Initially their answer was maybe 24 hours which I said was ridiculous considering the elderly relative was not online and I needed to post her the flight details to check!Expedia told me it would take 4 weeks to process my complaint and we are now up to 8 weeks with no response.They also charged my credit card with the £200 fee twice along with the discount of £150 which they should have taken off, not added to the bill. This has since been refunded. Over the hours that I have been kept waiting on the phone, all I could hear was a claxon going off and cheering which suggests to me that all this company is interested in is reaching sales targets. Incredibly unprofessional company and too willing to exploit those they perceive to have so much money that they don’t question these exorbitant charges. We found this particularly disappointing when it is Expedia themselves who made the error. We would never consider using them again for any future journeys.        	                2	1	Thursday	expedia	negative
1326	            Tried to make a small change on an airplane ticket that originally cost $1,000. First day they wanted $400, the second day they wanted to charge me $900. How stupid do they think we are?        	                2	1	Wednesday	expedia	negative
1327	"            Expedia is a disaster.  You book a flight that says ""Free Cancellation within 24 hours guaranteed!"" but when you call you 10 hours after booking your flight are told that the ticket is nonrefundable.  I asked to be connected with a Manager, and I've now been sitting on hold for 55 minutes.  Same thing happened to my coworker last week.  Rather than dealing with the problem, they put you on hold or hang up on you.  Worst customer service ever!  And awful false promises!  This company should be sued for false advertising.        "	                1	1	Wednesday	expedia	negative
1328	"            Expedia misleading over the ""Lowest Price Guaranteed"" line of theirs. No discount vouchers available online. Goibibo better. Got numerous discount vouchers available, even for non members at first time.        "	                1	1	Monday	expedia	negative
1329	            I booked a 2 day stay in Lake George with Expedia.  The hotel was about 200.00 a night. The hotel was a dump ,Ft. William Henry Hotel and Conference Center. Check in was at 4 and we got there at 4:15 and the room was filthy. The bathroom had mold on the tiles and they left the dirty face towels in the tub. When Expedia asked me to write a review I suggested that people skip using them and call hotels directly. I say this because when I got up to Lake George I found nicer hotels at comprable prices. Expedia refused to write my review. They said it needed to be revised.  I guess the truth hurts.  I will not use them again and I recommend other people not use them . There are lots of options out there.        	                2	1	Monday	expedia	neutral
1330	"            I wish I could give them 0 stars. I called last night and spoke with Tom at cuts service. I advised him that I needed to cancel my hotel Rez because of some financial hardships: he said he would contact the hotel to get approval for the cancel and that someone would call me today. That never happened so I called them again and they apparently have NO record of my call. Then they tell me the SAME thing, that they will have to call me back tomorrow. I requested a supervisor and he said the same so I requested his supervisor and she said she was corporate office... She said she had to get approval from the hotel and that the person they needed to speak with was not there (how convenient). She told me that *i* needed to call back tomorrow around 8am because Expedia doesn't do outbound calls very well... She said she was ""setting my expectation""... And what is that? A very low expectation that my issue wasn't important enough to call me back and take care of me. She was rude and not helpful. So here I am, having to wait another day to call again myself because they can't follow up with me on their own. I will NEVER use this company again.        "	                1	1	Sunday	expedia	negative
1331	            If I could give them less than 1 star I would. The customer services is horrible, Comcast would rate better than these idiots.I will never use this service for the rest of my life and I will try to ensure every one of my friends and acquaintances know how bad these guys are. I hope they go out of business        	                1	1	Saturday	expedia	positive
1332	            The policy for cancellation of my hotel stated if the reservation was canceled by  October 2, 2015 there is no charge.  I cancelled in August.  Expedia kept 970.00 stating the hotel said they were still going to bill me.  I spoke with the hotel directly and they said there is no charge.   I sent expedia the email I received from the hotel that states if the room is cancelled before 6:00pm on October 2, 2015 there is no charge.   Expedia will steal your money.  Use deltavactions only.   It will be worth my time to sue them.        	                1	1	Saturday	expedia	negative
1333	            As I write this I am still in shock at the humiliating and disgusting I received by this company. The gave me the wrong itenerary information, stating my flight left from a different terminal than it actually did. With 2 young children in tow, racing around the airport we missed our flight by minutes. We were told by staff at the airport this was a recurring problem with expedia. I assumed as I had paid for the flights in advance I would be rebooked or at the very least reimbursed. I WAS CHASTISED AND HUNG UP ON BY CUSTOMER SERVICE . I WAS MADE TO SEND THEM A PHOTO OF MY ITENERARY SEVERAL TIMES. THEN PUT ON HOLD FOR HOURS, HUNG UP ON. AND TOLD MY CALL WOULD BE RETURNRD. I SPENT HOURS ON THE PHONE. I AM STILL ON EUROPE. THIS IS STILL NOT RESOLVED. THEY REFUSE TO DEAL WITH THEIR ERROR. I HAVE BEEN TRAUMATIZED BY THIS EXPERIENCE.        	                1	1	Saturday	expedia	negative
1334	            Purchased premium economy tickets from Seattle to Paris 4 months ago. Received an email confirmation of our purchase along with our seat assignments. Subsequently was notified that the domestic segments had been downgraded to coach without any compensation. Seat assignments on the international leg were changed so that we were no longer sitting together.Spent numerous hours on the phone with promised call backs but none received. Requested refund because they were not delivering on what was purchased. Told they could not refund and that I would have to talk to the airline. After speaking with the airline I was told that the class of seats advertised and purchased from Expedia actually do not exist on the domestic segments. Pure fraud by deliberate misrepresentation of the services being sold.  Does anyone have any suggestions on how I can get this resolved? Expedia's customer service is a waste of time.        	                1	1	Saturday	expedia	negative
1335	            :( called Expedia Sunday to upgrade to better seats for my long flight. Got charged a change fee plus difference to upgrade. Got my flight confirmation and it's not only NOT upgraded seats but we are no longer sitting together and our layover is longer. But we still got charged 700 for that. Called Expedia to correct it. They want more money to fix it. Wtf :( Never using Expedia again. ‪#‎ExpediaSucks        	                1	1	Friday	expedia	negative
1336	            I have been on the phone for 3 1/2 hours this morning just trying to get to someone that speaks English and can help me. I have asked to be sent to the states for an escalation and keep getting put on hold for an hour at a time only to be hung up on. I had the same experience last week after being on hold and transferred for 5 hours and finally hung up on. Thank god for JetBlue who were able to get me on a flight because Expedia would not help at all. I just came back today and am trying to get a resolution but still cannot get anyone to help. I have worked in customer service for over 10 years and cannot even fathom the way that they continue to do business like this. It certainly was not this difficult to book my trip, only to make changes. Please contact me if anyone from EXPEDIA is able to help me. Holly        	                1	1	Thursday	expedia	positive
1337	            saved about a hundred pounds on a trip to new york! love its!        	                1	5	Wednesday	expedia	positive
1338	            I've been fighting for a refund of over £2000 for 6 months I have spent hundreds of pounds on phone calls been hung up lots of time. I still haven't got money back I have now flown to thailand to try to resolve issue. I have given them till tomorrow morning to resolve issue if not resolved I have no choice but to contact police and have them charged with fraud. They have apologised lots and lots of times but done nothing. Where do I go from here a thai lawyer and a big compensation claim I think just had enough.        	                1	1	Wednesday	expedia	negative
1339	            Hire some agents who know what they are doing.  I wanted to change one flight on my itinerary, and was on hold for over 1.5 hours.  The agent was calling the airline to figure out how to change my departure date and time.  How do I know this?  Because I called the airline after the call was complete.  The Expedia agent should have been able to make changes herself, but did not.  According to my airline, this is an ongoing problem.  To top it off, even though I was assured I had a reservation for my new departure date and time, I did not.  Again, this was confirmed with the airline in question.  I finally cancelled my reservation and called the airline directly to book.  I will never use a third party, and specifically Expedia, to purchase tickets again.        	                1	1	Wednesday	expedia	negative
1340	"            I found a great fare for my sister and booked it. AFTER my card was charged, I found out that my flights were booked as one way each way instead of the ""round trip"" I selected prior to booking. As a result, they charged me for the return flight and then said the arriving flight was unable to be booked and that an agent would contact me about ""options"". Bottom line is that I should have been notified about this BEFORE my card was charged. Now I am stuck with a more expensive flight because they would not honor the price they posted. CROOKS!        "	                1	1	Wednesday	expedia	neutral
1341	            I attempted to book a flights to and from Vancouver, on United, for late April/early May 2016, and got all the way to the complete booking page, when I kept getting a message that I could not complete the booking.  I should wait a few minutes, then try again.  I then spent 4.5 hours on the phone trying to get the problem solved.  I would explain the situation, then be put on hold, which soon became dead air.  The next thing I knew, I would be explaining everything to a new person, even though I asked to be reconnected to the person with whom I had been speaking.  At one point, I was told there was an error with my credit card, could I provide an alternate.  I did so, and was told again there was an error.  Iwas put on hold while (supposedly) the supervisor with whom I was speaking, got in touch with support.  I had enough time to verify with both card issuers that there was no problem at all from their end, and in fact the first card issuer had approved the transaction.  I was suddenly talking to yet another person, this one part of Expedia, Canada.  By the time I got frustrated and hung up, I had been on hold long enough to look up Expedia's corporate information and start drafting out a letter of complaint. Two of the so-called supervisors I spoke to said that they would escalate my complaint and that I would hear in either 48 or 72 hours. I tried again the next morning, with the same results.  Incidentally, the fare they were insisting was the best available was nearly $50 more than the one I was trying to book.  I tried again the following morning, with the same results.  I am holding the letter of complaint until after the 72 hours passes 9and I would assume no response will have been received) before mailing the letter.  I will probably also file a complaint with the better business bureau, just on general principles.        	                1	1	Wednesday	expedia	negative
1342	            1. Do shop around, there is 90% chance that you can find a better fare on the airline's website.2. Dont purchase travel protection. They never pay out a claim.3. Dont use expedia or hotwire.EDIT (After expedia's reply)Now where should I reply? is there a mail address. I called again and after waiting 20 mins a guy just took my name and hung up. check your call records.        	                1	1	Tuesday	expedia	positive
1343	"            I have had the worst customer experience I have ever had - and it was with Expedia. Long story short - I reserved a room in Ft Lauderdale, FL for the night of 8/1/15. I subsequently cancelled the room through Expedia on 7/17/2015, more than two weeks before the deadline for no charge. Expedia sent me an email confirming the cancellation and relating that there would be no charge to my VISA account. My account was charged $107.67 on 8/2/2015. When I returned home, I called Expedia and the hotel. The hotel said it was Expedia's problem, Expedia said it was the hotel's problem. What a shock. On 8/18/2015, I spent 1 hour and 38 minutes on the phone with Expedia. The ""customer service rep"" spoke in broken English, to the extent that I was asking her to repeat nearly everything she said. Most of the 1:38 was spent on hold. The rest of it was being told that ""the hotel charged your account, so we can't do anything about it."" This, despite the fact that I made the reservation through Expedia, gave Expedia my credit card number, and never contacted the hotel at anytime about the reservation. I eventually got through to a supervisor who parrotted everything the rep had told me (in broken English, also). He promised that his manager would call me to further discuss the issue. The manager never called. On 8/24/2015, I again called Expedia. I got the same runaround from a CSR who spoke more heavily accented English than the first. This time I was on the phone for 1:25. I eventually spoke with a supervisor who spoke passable English, but who had the same immovable message"" we can't do anything about it. I asked for her manager and was told there was a wait time of 49 minutes. There was some good news out of that call. While I was on hold, I filed a dispute with VISA through my bank. It took about 8-10 minutes. At the conclusion, the $107.67 was back in my account (pending their investigation.). This why government regulation works. Unregulated companies will step all over you without fear of consequence. At least with the regulated banking industry, we have a slim chance. I had dealt with Expedia for 15 years. I will never deal with them again, and I urge everyone who values his sanity to stay away from this uncaring corporate giant. Thanks for letting me vent.        "	                1	1	Monday	expedia	positive
1344	"            Website works great.  BUT...forget ""customer service!""  Although all such reps. are courteous and try, they cannot get through to United airlines any faster or more efficiently than the rest of us can!  Their compters do NOT interface well if at all with the other's computers in real time.  And they are totally ineffective in really helping after MANY phone contacts and literally HOURS of hold time!Getting refund help is totally impossible...forget it! NO HELP AT ALL WHEN A REAL PROBLEM ARISES with their merchants.  POWERLESS!!!        "	                2	1	Monday	expedia	positive
1345	            After the experience I had with there hotel booking dept.  I have decided to never use Expedia again. My girlfriend and I were planning a month long trip to Europe. I started out using Expedia to plan my flights and my hotel stays. The first hotel I booked was in Rome and I made my first mistake. I put in the wrong days that we planned to stay there. Unfortunately I did not notice that it was a non-cancelable non refundable booking. My mistake. I called Expedia to see if I could change the dates admitting that it was my mistake. They said they would call the hotel and see what they could do. Never heard from them again. I called the hotel and they were very helpful. We worked it out and they said they would allow me to change the days of my stay with them but, I had to contact Expedia to get it changed on their end. I received an email from Expedia saying they had contacted the hotel but, they would not allow me to change. I believe they never called the hotel. I called the hotel and told them that Expedia would not help. Finally the hotel intervened on my behalf and they said that they would contact Expedia and get it handled. I now have the reservation I wanted and Expedia did not lift a finger to try and help me. I'm still waiting for Expedia to contact me but, I'd be very surprised if they did. In the future I'll just call the hotel direct. Who needs help from a company that won't help you when you need it.        	                1	1	Sunday	expedia	negative
1346	"            How to get best value from Expedia:1) hotels - identify what's available from Expedia then book directly on the hotel website. Often cheaper. Example £35 per night in Cambodia expedia , $40 directly. 2) Flights - don't bother booking a ""low cost"" airline through expedia. You'll need to log in to the airline website anyway to check in your luggage. Save yourself time by booking directly!3) Car hire - expedia offers the cheapest basic rates. But excluding other charges for full-empty rental returns for example. In Spain €110 for a full tank Ford Focus via expedia, €35 for a full tank directly from the local company (Centauro in this case). Plus these are companies that are hyper-sensitive about perceived minor damage on return but rather casual about recording damage on the way out. I got a dirty car, missing the aerial and some minor paint scuffs on the way out. No apparent process to prevent companies from charging more than one customer for the same damage. I'd go to a ""real"" rental company directly. At least you know what you'll be paying.        "	                1	2	Friday	expedia	negative
1347	            I've tried to book a flight and reached the credit card page. As I clicked the BOOK button to process my purchase, it sent me back to the credit card page with a small note at the top saying that they hate when it happens and prices have gone up whatever, by $150. Like, WHAT? I've already reached the credit card page, it look me like 10 seconds to input my information and the prices have already gone up by $150? It's totally unfair. Why aren't the prices already locked in when you are on the credit card page? I went to the airline's website and found the same ticket for $200 cheaper. EXPEDIA IS A JOKE. They are trying to milk out from you as much money as they can. Although, sometimes you may find cheaper tickets on expedia, most of the times, their prices are more than the prices found on the airline's websites. Before you book on expedia, check on the airline's website first. I just saved $200 by doing that.        	                1	1	Thursday	expedia	positive
1348	            Booked a flight, was charged, turns out flight was not booked!  I fly 150,000 a year, Expedia was a nightmare (I thought) but did send a voucher for $1097.20 so thought all was OKUntil I tried to use the Voucher??  7 calls, all over an hour, sometimes on hold 27 minutes, most times 20 minutes and still, have not been able to use this voucher they mailed to me!!!  Unbelievable poor service. worst ever in my life, unimaginable!        	                1	1	Thursday	expedia	negative
1349	            Booked 2 one-way tickets to Paris for my honeymoon. Due to family illness, could no longer go, so was trying to change the flights to a year later. When I originally called, I was told the flight was non-refundable, and non-changeable, and that my options were to take the flight, or lose my money. I then received an email from customer service saying that I could in fact change the flight to an alternative date, and to call back. Upon calling back, and being on hold for an hour as they checked their file, and contacted the airline, I was told I would have to pick an alternate flight, and call back with the details prior to my original flight's departure. I waited a few weeks, as flights were not yet available for my desired date. About 1 month before expected departure, I called in again and stated that flights were not listed for my desired date, but I needed to change. I was on hold for over an hour when they disconnected my call. I called back again, was on hold over an hour AGAIN, and they said that they would forward my request to someone else to follow up with the airline. Airline policy was thay could only change the flight to one year after the date of booking, and I wanted to change the flight to 16 months after the booking date, but one year after expected departure date. No one in my previous phone calls had mentioned this fact. I was advised that would call the airline and get back to me within 48 hours.7 days passed and I called back AGAIN. Started from scratch with my storey with a new agent. Was transferred to a supervisor who reiterated the same story, said she would call the airline and call me back within 24 hours.5 days later, no call back. I called them. Started from scratch again. Was told my flight was non-changeable..... after looking into it, was told I could only change to one year after booking date, but would follow up with airline. Came back on the line after 1 hour 20 minutes, and stated there would be no extension to the date. I agreed to change the booking to the latest possible date. She advised she would transfer me to someone else who would process the change. Was disconnected (1 hour 40 mins into call).Called back immediately after, and advised what happened. Was on hold another HOUR. When they came back, I was advised changing the flight would be an additional $1,200. I told her I was not paying an additional amount. Am beyond livid that it took  8 PHONE CALLS FOR THEM TO TELL ME THIS. Am never dealing with expedia again, and hope I can save someone else the pain. The supervisor I spoke with was an absolute nightmare and a disgrace to the customer service industry.        	                1	1	Tuesday	expedia	negative
1350	            I bought a ticket on Expedia , on buying the ticket the price is $194. On checking out it changes to $290, while up to the following day it was still up on their website for $194. I called them and the rep was very rude, he told me there is nothing that can be done and if I didn't like the price well, go buy from someone else.  I asked for a supervisor thinking that would help he was worst. He told me that what I buy is what I get. That's the price of the ticket and its not going to change. Then asked is there anything else you want me to help you with?  I told him to help himself.  Don't buy nothing through Expedia or One travel. I had my experience with them last year $2860 gone. Never again. Last year I bought tickets for the family to gone on vacation but then my brother was diagnosed with cancer and we could not go again.  I just asked if I could pay extra and move the tickets for future dates. They said no. When I asked I was 6 weeks away from the trip.        	                1	1	Monday	expedia	negative
1351	            The absolute worst customer service ever experienced.  Spent two hours on hold to someone in Manila.  No help more hold times. No resolution whatsoever.  Bi*ch disconnected the call because I refused to be put on hold for the 5th time. I will never use Expedia again. And I would recommend no one ever does!!!!        	                1	1	Sunday	expedia	negative
1352	            At the beginning of the month I went to Expedia.com to book a flight to Chicago for a funeral.  I found a a number of very reasonable ROUNDTRIP air fairs with a number of different airlines.  Imagine my surprise when I went to book the flight and the price doubled.  I thought it was a glitch and tried a different airline.  It happened again.  I took a screenshot and called Expedia.com customer service.  A man tried a few things and then suggested I call the airlines directly for the best price.  I then asked he why he couldn't honor the website prices.  He hung up on me!  Expedia.com has lost my business.        	                1	1	Friday	expedia	neutral
1353	            I made a reservation for a hotel through Expedia.com. When we arrived at the hotel, we were told that the Expedia reservation was only to hold the room and we were given a new bill, which we paid in cash and received a receipt. I later learned that I was also charged on my credit card by Expedia. I called Expedia and they contacted the hotel manager who admitted that we paid cash. The Expedia rep said that she saw no reason why my credit card charge would not be reversed and that she even wrote in the report that the hotel admitted to accepting cash for the room. She said that the hotel manager said he had to conduct an audit before allowing the refund. Later I received an email denying the refund. This was  no-brainer, but Expedia dropped the ball. I'm very disappointed with this experience.        	                2	1	Thursday	expedia	negative
1354	            Just had the worst Expedia experience - booked a hotel safe in the knowledge that Expedia offers Best Price Guarantee.. found the hotel cheaper and asked Expedia to honour its guarantee. I have sent a pdf of the cheaper price and they are refusing to honour their policy or give me a refund so I can rebook with the cheaper site. Terrible customer service and left frustrated and disappointed by Expedia and won't be using them again!        	                1	1	Wednesday	expedia	neutral
1355	            I bought a ticket has early as 8 AM UTC +1  I got the confirmation immediately i finished payment but just about an hour later I got a mail of cancellation. I was very surprised to get the cancellation message, I checked my bank statement i realized the ticket fee which is almost 500 euro has already been deducted. I immediately made contact with the customer care agent. The lady was very rude and put me on hold for more than 15 minutes, i had to call again and she told me she can't do anything that i should reply the mail which i later did.  Till when i post this feedback here which is almost 15:25 UTC +1  am yet to get the ticket, my refund or even a mail , i sent dozens of mails i did not get any response.  please don't do business with expedia, they will  make you like a fool and helpless if you do make payment on there site. Imagine I am only helping a friend to get ticket for his family outside italy to return back. They made look like an idiot that friend. I regret making payment on there site and I will advise you to run away from this time wasters        	                1	1	Tuesday	expedia	positive
1356	            They offer flights they don't really have. They canceled our connecting flight to final destination. These were $2400 international flights. Which ultimately makes our trip useless! I've been on hold for 2 hours now and when the lady comes back on I'm going to cancel. I advise everyone to never use Expedia. I will write as many reviews as it takes on as many sites as possible to save whoever I can from this headache.        	                1	1	Monday	expedia	neutral
1357	            I had a frustrating experience with Expedia when trying to make a change on a reservation I had already booked myself online previously. When I was unable to make a minor change online on a reservation I had orginally booked online, I called expedia. I told them I wanted to make a minor change to the original reservation but was unable to online. When I got off the phone with the first person I had spoken to I checked the email I got and the agent had cancelled my first reservation with the hotel, changed the type of room and the rate went up. After I called the second time the room type did get changed back but the rate was still higher.  I called back a third time spoke to another agent who then switched me to a manager who said he was not able to honor the original rate I had gotten and I explained to him that there was no reason for the rate change and that their company was unclear about what happens with rates when you make a change on a reservation within the change and cancellation time period.Sincerely,Unclear and Unprofessional        	                1	1	Sunday	expedia	negative
1358	            i have booked with Expedia.ca last week and they gave me a confirmation number, but not a copy of the confirmation. When I was checking out, the pricing per night was 100$ more than what I had booked for in the first place. I was on the phone for 1h and 30 mins to get the original price back and unfortunately, they didn't try to do anything about because the extra 100$ were in their favour. I will never again book with Expedia.ca or hotel.com. I would give them 0 star if I could.        	                2	1	Sunday	expedia	positive
1359	            Booking with Expedia has been a horrendous but enlightening experience.  Customer service keeps you on hold for extended periods without servicing  calls and never comply with promises for call backs.  Upper management cannot resolve or give real time frames in which matters at hand can be resolved and don't read up on prior calls before speaking to customers. They reference the high volume of calls coming in, each an every time as the excuse for not complying.  Well...the high volumes are not my problem - especially when my vacation was paid in full on the night of booking. Upon booking my itinerary,  breakfast was included at the hotel for seven days.  Upon receiving the emailed confirmation, it was not listed and there began my numerous phone calls to try to bring this matter to resolution.  After one of many conversations with reps, a harsh and rude supervisor, Mallory  asked me to stop calling back until  this was resolved and I heard back from someone.   Once the original booking call could be pulled and listened to by upper management, I'd get a call back.  She gave me a compliance date of August 10 grudgingly.   I decided to check today, August 8,  as I had more availability and after being on hold on and off for close to two hours,  with little servicing - Supervisors Tanya and Daylin stated that they heard the original 30 minute booking call where I asked for breakfast twice during the call, but it was never confirmed by agent. I was appalled!!!  This reply insinuates that I am a liar....When I asked to listen to the call, as I know what I confirmed, I was told by Tanya that I'd need a subpoena in order to listen to the call!  Really? I then asked to speak to supervisor Daylin and  Tanya informed me that she could not call me back until 7-10 days.  Shabby, shabby customer service skills!  I shouldn't be shocked but I am, when I truley believe that honesty prevails.  After reading all the entries in these reviews I see that I am not alone.  Expedia will never see my $ again or anyone else that I can share this horrid experience with.  Expedia must step up to the plate and take responsibility for what agents confirm. How dare Expedia treat customers with little dignity and respect, when without us, they wouldn't be in business!  Extremely disappointed in deceptive tactics used by Expedia.  Will follow up with complaint to Better Business Bureau.   Beware!        	                1	1	Saturday	expedia	positive
1360	            Flew into Indianapolis for family reunion. Hertz says they did not have my reservation through Expedia. I showed them my confirmation, and Hertz said that was for their location across town, a $30-$40 cab ride away. Why would they book it there? The airport Hertz was able to find me another car. Then at the hotel, they told me I did not have reservations. I showed them the confirmation and they said they never received them from Expedia. I called Expedia and they insisted that the hotel had them. Four hours on the phone with Expedia later, Expedia found another hotel 20 miles away for the first night and nothing for the second night. Then I received an email from Expedia saying my credit card had been credited for $395 with no explanation. I paid for the first hotel and found another for the second night, at rates higher than I had paid to Expedia. I then tried to get satisfaction from Expedia. They hung up on me, put me on hold one time for 30 minutes, and other efforts to get me to go away. I just spent another hour on the phone with someone form Expedia who spoke only marginal English, and finally they promised to have a supervisor call me this afternoon. I intend to repeat this story on travel review sites until they make this right.        	                1	1	Thursday	expedia	positive
1361	"            I saw a price on the web site, but It won't let me pay, I called customer service, they asked for my cel phone number and spend with them about 20 min doing the buying, they said they will be able to buy it with that price. After I gave my credit card info and everything suppose to be ok, my phone call went down, (it wasn't nothing I did, they just hang down) NOBODY CALL ME BACK to tell me if everything was ok. I had to called back, after 10min, the price had changed 10 dlls more but the customer service said there were no booking registered on my account, and that there was no way to contact the same person to follow up. Because the use one of those ""outsourcing"" services where nobody is in the same place.I HAD TO SPEND ANOTHER 20 min rebuying the ticket, they said the price had increase $45 dlls because the airline already change the prices EVEN THAT I STILL COULD SEE IT ON THE PRICE I FOUND On the first place EVEN AFTER REFRESHING THE WEBSITE MANY TIMES. VERY BAD EXPERIENCE, I had to pay $45 dlls more on each ticket just because your useless website and awful customer service, I won't never use EXPEDIA again.        "	                2	1	Wednesday	expedia	negative
1362	            I recently made a reservation thru Expedia for a hotel in Moscow, The Cosmos Hotel. The hotel advertises the rooms and its facilities on Expedia. At the end you find out that it is false advertisement. Expedia is aware and still allows this hotel to continue doing fraudulent advertisement on their site.After I paid for the hotel room for 8 nights I had to check out after staying there for only four nights because the hotel turns off the AC at night, making impossible to sleep in the rooms to the high temperatures in summer.I made a second reservation at a different hotel thru expedia again with a promise from the hotel and from Expedia that I was going to be refunded for the nights I did not stay at the hotel. At the end Expedia just offered a $50.00 coupon for my next trip and apologized for the inconvenience.Unacceptable!!!I have been trying to have this issue resolved, but looks like this is going nowhere.There are plenty of online travel agencies that are much better than Expedia, like Travelocity.NEVER AGAIN EXPEDIA!        	                4	1	Tuesday	expedia	positive
1363	            I never complain (even with poor service) but this is the second time that I have experienced poor service from Expedia. This time, my credit card was fraudulently charged so I called Expedia to get this situation dealt with. The first gentlemen listened, told me he had made notes on my case and said to expect to receive a call back within 3 hours, I waited and heard nothing. I then called again first thing in the morning and spoke with a different person, she had no idea about my case as the original gentlemen made no notes and there was nothing in system regarding my complaint. She assured me she would take care of it and I would receive a call within 16 minutes. I waited 2 hours and again, no call. I called back at third time and spoke with someone else would had no idea either, I provided him with my case number and he was still clueless so I had to explain the situation yet again. He had me on hold for over 36 minutes, only to tell me that he could not help me and that I should be expecting a call within 3 hours. I said absolutely not, I want to speak with someone right now. He then asked to put me on hold and hung up on me! I have never been more upset in my life. NEVER WILL I USE EXPEDIA!        	                1	1	Tuesday	expedia	negative
1364	            We booked a package for round trip air fare and an apartment in Iceland.  The apartment access was through a code that they sent to Expedia which Expedia never passed along to us.  I had called Expedia twice before leaving  for Iceland to confirm that they did not have an entry code for us and and both customer service representatives assured me that there would be a manager at the apartment complex upon arrival.  In fact they told us there was a manager on the premises 24/7.  When we arrived at the apartment after a night of flying, not only was there no manager at the building at all, but the other tenants said they all received their access codes a few weeks prior to arriving.  I made an international call to Expedia while sitting on the stoop outside of the building and was transferred to five different people within a two hour period and no one; NOT ONE customer rep. would help us.  They kept transferring me to other departments. After the fifth transfer and two hours later, I hung up. We will never be booking anything trips with Expedia again!!        	                2	1	Tuesday	expedia	neutral
